Charm++> Running on MPI version: 3.1
Charm++> level of thread support used: MPI_THREAD_SINGLE (desired: MPI_THREAD_SINGLE)
Charm++> Running in non-SMP mode: 2304 processes (PEs)
Converse/Charm++ Commit ID: v70000
Charm++> work stealing seed load balancer.
Isomalloc> Synchronized global address space.
CharmLB> Load balancer assumes all CPUs are same.
Charm++> Running on 64 hosts (2 sockets x 18 cores x 1 PUs = 36-way SMP)
Charm++> cpu topology info is gathered in 0.231 seconds.
UTS - Unbalanced Tree Search 2.1 (Charm++)
Tree type:  1 (Geometric)
Tree shape parameters:
  root branching factor b_0 = 4.0, root seed = 29
  GEO parameters: gen_mx = 13, shape function = 3 (Fixed branching factor)
Random number generator: SHA-1 (state size = 20B)
Compute granularity: 1
Execution strategy:  
[0] 97565892 ns 1.0473 Gnodes/s ( nodes: 102181082 )
[1] 45693727 ns 2.23622 Gnodes/s ( nodes: 102181082 )
[2] 43688750 ns 2.33884 Gnodes/s ( nodes: 102181082 )
[3] 46604287 ns 2.19253 Gnodes/s ( nodes: 102181082 )
[4] 50576108 ns 2.02034 Gnodes/s ( nodes: 102181082 )
[5] 50452667 ns 2.02529 Gnodes/s ( nodes: 102181082 )
[6] 44759222 ns 2.28291 Gnodes/s ( nodes: 102181082 )
[7] 48709490 ns 2.09777 Gnodes/s ( nodes: 102181082 )
[8] 44136025 ns 2.31514 Gnodes/s ( nodes: 102181082 )
[9] 46990156 ns 2.17452 Gnodes/s ( nodes: 102181082 )
[10] 44974099 ns 2.272 Gnodes/s ( nodes: 102181082 )
[11] 50504601 ns 2.0232 Gnodes/s ( nodes: 102181082 )
[12] 52979257 ns 1.9287 Gnodes/s ( nodes: 102181082 )
[13] 42994856 ns 2.37659 Gnodes/s ( nodes: 102181082 )
[14] 36986024 ns 2.76269 Gnodes/s ( nodes: 102181082 )
[15] 44033561 ns 2.32053 Gnodes/s ( nodes: 102181082 )
[16] 52782048 ns 1.93591 Gnodes/s ( nodes: 102181082 )
[17] 57269575 ns 1.78421 Gnodes/s ( nodes: 102181082 )
[18] 45257474 ns 2.25777 Gnodes/s ( nodes: 102181082 )
[19] 48710987 ns 2.0977 Gnodes/s ( nodes: 102181082 )
[20] 71213296 ns 1.43486 Gnodes/s ( nodes: 102181082 )
[21] 67842827 ns 1.50614 Gnodes/s ( nodes: 102181082 )
[22] 44112256 ns 2.31639 Gnodes/s ( nodes: 102181082 )
[23] 41813234 ns 2.44375 Gnodes/s ( nodes: 102181082 )
[24] 46973155 ns 2.17531 Gnodes/s ( nodes: 102181082 )
[25] 66655795 ns 1.53297 Gnodes/s ( nodes: 102181082 )
[26] 54869017 ns 1.86227 Gnodes/s ( nodes: 102181082 )
[27] 50909284 ns 2.00712 Gnodes/s ( nodes: 102181082 )
[28] 49386072 ns 2.06903 Gnodes/s ( nodes: 102181082 )
[29] 45529419 ns 2.24429 Gnodes/s ( nodes: 102181082 )
[30] 46387814 ns 2.20276 Gnodes/s ( nodes: 102181082 )
[31] 58884237 ns 1.73529 Gnodes/s ( nodes: 102181082 )
[32] 61560642 ns 1.65984 Gnodes/s ( nodes: 102181082 )
[33] 53015417 ns 1.92738 Gnodes/s ( nodes: 102181082 )
[34] 47178646 ns 2.16583 Gnodes/s ( nodes: 102181082 )
[35] 43721098 ns 2.33711 Gnodes/s ( nodes: 102181082 )
[36] 45102340 ns 2.26554 Gnodes/s ( nodes: 102181082 )
[37] 47684291 ns 2.14287 Gnodes/s ( nodes: 102181082 )
[38] 49496191 ns 2.06442 Gnodes/s ( nodes: 102181082 )
[39] 54326362 ns 1.88087 Gnodes/s ( nodes: 102181082 )
[40] 53350027 ns 1.9153 Gnodes/s ( nodes: 102181082 )
[41] 60020720 ns 1.70243 Gnodes/s ( nodes: 102181082 )
[42] 56924805 ns 1.79502 Gnodes/s ( nodes: 102181082 )
[43] 73830827 ns 1.38399 Gnodes/s ( nodes: 102181082 )
[44] 62009424 ns 1.64783 Gnodes/s ( nodes: 102181082 )
[45] 77978444 ns 1.31038 Gnodes/s ( nodes: 102181082 )
[46] 60310552 ns 1.69425 Gnodes/s ( nodes: 102181082 )
[47] 48060968 ns 2.12607 Gnodes/s ( nodes: 102181082 )
[48] 52193824 ns 1.95772 Gnodes/s ( nodes: 102181082 )
[49] 53878187 ns 1.89652 Gnodes/s ( nodes: 102181082 )
[50] 47117630 ns 2.16864 Gnodes/s ( nodes: 102181082 )
[51] 53248026 ns 1.91896 Gnodes/s ( nodes: 102181082 )
[52] 49478560 ns 2.06516 Gnodes/s ( nodes: 102181082 )
[53] 49245351 ns 2.07494 Gnodes/s ( nodes: 102181082 )
[54] 50178602 ns 2.03635 Gnodes/s ( nodes: 102181082 )
[55] 58515331 ns 1.74623 Gnodes/s ( nodes: 102181082 )
[56] 47739884 ns 2.14037 Gnodes/s ( nodes: 102181082 )
[57] 40552352 ns 2.51973 Gnodes/s ( nodes: 102181082 )
[58] 52850129 ns 1.93341 Gnodes/s ( nodes: 102181082 )
[59] 51826891 ns 1.97158 Gnodes/s ( nodes: 102181082 )
[60] 49817497 ns 2.05111 Gnodes/s ( nodes: 102181082 )
[61] 63593905 ns 1.60677 Gnodes/s ( nodes: 102181082 )
[62] 52591549 ns 1.94292 Gnodes/s ( nodes: 102181082 )
[63] 52256350 ns 1.95538 Gnodes/s ( nodes: 102181082 )
[64] 42335072 ns 2.41363 Gnodes/s ( nodes: 102181082 )
[65] 49824258 ns 2.05083 Gnodes/s ( nodes: 102181082 )
[66] 48007349 ns 2.12845 Gnodes/s ( nodes: 102181082 )
[67] 51369981 ns 1.98912 Gnodes/s ( nodes: 102181082 )
[68] 55429601 ns 1.84344 Gnodes/s ( nodes: 102181082 )
[69] 39721872 ns 2.57241 Gnodes/s ( nodes: 102181082 )
[70] 47194376 ns 2.16511 Gnodes/s ( nodes: 102181082 )
[71] 42274748 ns 2.41707 Gnodes/s ( nodes: 102181082 )
[72] 44366097 ns 2.30313 Gnodes/s ( nodes: 102181082 )
[73] 46997959 ns 2.17416 Gnodes/s ( nodes: 102181082 )
[74] 50951998 ns 2.00544 Gnodes/s ( nodes: 102181082 )
[75] 47294443 ns 2.16053 Gnodes/s ( nodes: 102181082 )
[76] 64341535 ns 1.5881 Gnodes/s ( nodes: 102181082 )
[77] 42726983 ns 2.39149 Gnodes/s ( nodes: 102181082 )
[78] 43502491 ns 2.34886 Gnodes/s ( nodes: 102181082 )
[79] 61890001 ns 1.65101 Gnodes/s ( nodes: 102181082 )
[80] 45681229 ns 2.23683 Gnodes/s ( nodes: 102181082 )
[81] 49030191 ns 2.08404 Gnodes/s ( nodes: 102181082 )
[82] 52644345 ns 1.94097 Gnodes/s ( nodes: 102181082 )
[83] 47155995 ns 2.16687 Gnodes/s ( nodes: 102181082 )
[84] 44820672 ns 2.27978 Gnodes/s ( nodes: 102181082 )
[85] 49458674 ns 2.06599 Gnodes/s ( nodes: 102181082 )
[86] 53354552 ns 1.91513 Gnodes/s ( nodes: 102181082 )
[87] 52550254 ns 1.94445 Gnodes/s ( nodes: 102181082 )
[88] 46779093 ns 2.18433 Gnodes/s ( nodes: 102181082 )
[89] 52824292 ns 1.93436 Gnodes/s ( nodes: 102181082 )
[90] 61485633 ns 1.66187 Gnodes/s ( nodes: 102181082 )
[91] 46176242 ns 2.21285 Gnodes/s ( nodes: 102181082 )
[92] 53495593 ns 1.91008 Gnodes/s ( nodes: 102181082 )
[93] 51279311 ns 1.99264 Gnodes/s ( nodes: 102181082 )
[94] 50537607 ns 2.02188 Gnodes/s ( nodes: 102181082 )
[95] 44534915 ns 2.2944 Gnodes/s ( nodes: 102181082 )
[96] 69767712 ns 1.46459 Gnodes/s ( nodes: 102181082 )
