Charm++> Running on MPI version: 3.1
Charm++> level of thread support used: MPI_THREAD_SINGLE (desired: MPI_THREAD_SINGLE)
Charm++> Running in non-SMP mode: 2304 processes (PEs)
Converse/Charm++ Commit ID: v70000
Charm++> work stealing seed load balancer.
Isomalloc> Synchronized global address space.
CharmLB> Load balancer assumes all CPUs are same.
Charm++> Running on 64 hosts (2 sockets x 18 cores x 1 PUs = 36-way SMP)
Charm++> cpu topology info is gathered in 0.296 seconds.
UTS - Unbalanced Tree Search 2.1 (Charm++)
Tree type:  1 (Geometric)
Tree shape parameters:
  root branching factor b_0 = 4.0, root seed = 19
  GEO parameters: gen_mx = 15, shape function = 3 (Fixed branching factor)
Random number generator: SHA-1 (state size = 20B)
Compute granularity: 1
Execution strategy:  
[0] 463936160 ns 9.11903 Gnodes/s ( nodes: 4230646601 )
[1] 425136377 ns 9.95127 Gnodes/s ( nodes: 4230646601 )
[2] 430480583 ns 9.82773 Gnodes/s ( nodes: 4230646601 )
[3] 469365095 ns 9.01355 Gnodes/s ( nodes: 4230646601 )
[4] 419574076 ns 10.0832 Gnodes/s ( nodes: 4230646601 )
[5] 414217548 ns 10.2136 Gnodes/s ( nodes: 4230646601 )
[6] 430885774 ns 9.81849 Gnodes/s ( nodes: 4230646601 )
[7] 479671050 ns 8.81989 Gnodes/s ( nodes: 4230646601 )
[8] 431050226 ns 9.81474 Gnodes/s ( nodes: 4230646601 )
[9] 423200129 ns 9.9968 Gnodes/s ( nodes: 4230646601 )
[10] 425284053 ns 9.94781 Gnodes/s ( nodes: 4230646601 )
[11] 434203637 ns 9.74346 Gnodes/s ( nodes: 4230646601 )
[12] 427154483 ns 9.90425 Gnodes/s ( nodes: 4230646601 )
[13] 416212552 ns 10.1646 Gnodes/s ( nodes: 4230646601 )
[14] 433984134 ns 9.74839 Gnodes/s ( nodes: 4230646601 )
[15] 420337901 ns 10.0649 Gnodes/s ( nodes: 4230646601 )
[16] 427936605 ns 9.88615 Gnodes/s ( nodes: 4230646601 )
[17] 430597331 ns 9.82506 Gnodes/s ( nodes: 4230646601 )
[18] 437530942 ns 9.66937 Gnodes/s ( nodes: 4230646601 )
[19] 420403947 ns 10.0633 Gnodes/s ( nodes: 4230646601 )
[20] 423353578 ns 9.99318 Gnodes/s ( nodes: 4230646601 )
[21] 428513900 ns 9.87283 Gnodes/s ( nodes: 4230646601 )
[22] 423751623 ns 9.98379 Gnodes/s ( nodes: 4230646601 )
[23] 441244815 ns 9.58798 Gnodes/s ( nodes: 4230646601 )
[24] 435709711 ns 9.70978 Gnodes/s ( nodes: 4230646601 )
[25] 422552437 ns 10.0121 Gnodes/s ( nodes: 4230646601 )
[26] 422446986 ns 10.0146 Gnodes/s ( nodes: 4230646601 )
[27] 440512758 ns 9.60391 Gnodes/s ( nodes: 4230646601 )
[28] 425890589 ns 9.93365 Gnodes/s ( nodes: 4230646601 )
[29] 423500664 ns 9.9897 Gnodes/s ( nodes: 4230646601 )
[30] 444675931 ns 9.514 Gnodes/s ( nodes: 4230646601 )
[31] 431086636 ns 9.81391 Gnodes/s ( nodes: 4230646601 )
[32] 426053778 ns 9.92984 Gnodes/s ( nodes: 4230646601 )
[33] 429721323 ns 9.84509 Gnodes/s ( nodes: 4230646601 )
[34] 420787392 ns 10.0541 Gnodes/s ( nodes: 4230646601 )
[35] 429190489 ns 9.85727 Gnodes/s ( nodes: 4230646601 )
[36] 426273250 ns 9.92473 Gnodes/s ( nodes: 4230646601 )
[37] 437281728 ns 9.67488 Gnodes/s ( nodes: 4230646601 )
[38] 426374478 ns 9.92237 Gnodes/s ( nodes: 4230646601 )
[39] 451406847 ns 9.37214 Gnodes/s ( nodes: 4230646601 )
[40] 440519603 ns 9.60376 Gnodes/s ( nodes: 4230646601 )
[41] 433985095 ns 9.74837 Gnodes/s ( nodes: 4230646601 )
[42] 434622000 ns 9.73408 Gnodes/s ( nodes: 4230646601 )
[43] 428135708 ns 9.88156 Gnodes/s ( nodes: 4230646601 )
[44] 428672126 ns 9.86919 Gnodes/s ( nodes: 4230646601 )
[45] 424106503 ns 9.97543 Gnodes/s ( nodes: 4230646601 )
[46] 423372972 ns 9.99272 Gnodes/s ( nodes: 4230646601 )
[47] 426456125 ns 9.92047 Gnodes/s ( nodes: 4230646601 )
[48] 423528054 ns 9.98906 Gnodes/s ( nodes: 4230646601 )
[49] 419213890 ns 10.0919 Gnodes/s ( nodes: 4230646601 )
[50] 421511921 ns 10.0368 Gnodes/s ( nodes: 4230646601 )
[51] 426660581 ns 9.91572 Gnodes/s ( nodes: 4230646601 )
[52] 423455774 ns 9.99076 Gnodes/s ( nodes: 4230646601 )
[53] 434524607 ns 9.73626 Gnodes/s ( nodes: 4230646601 )
[54] 429204585 ns 9.85695 Gnodes/s ( nodes: 4230646601 )
[55] 424289991 ns 9.97112 Gnodes/s ( nodes: 4230646601 )
[56] 417686387 ns 10.1288 Gnodes/s ( nodes: 4230646601 )
[57] 426103241 ns 9.92869 Gnodes/s ( nodes: 4230646601 )
[58] 433871180 ns 9.75093 Gnodes/s ( nodes: 4230646601 )
[59] 435388662 ns 9.71694 Gnodes/s ( nodes: 4230646601 )
[60] 424427706 ns 9.96789 Gnodes/s ( nodes: 4230646601 )
[61] 447556077 ns 9.45277 Gnodes/s ( nodes: 4230646601 )
[62] 433052019 ns 9.76937 Gnodes/s ( nodes: 4230646601 )
[63] 466338015 ns 9.07206 Gnodes/s ( nodes: 4230646601 )
[64] 432665837 ns 9.77809 Gnodes/s ( nodes: 4230646601 )
[65] 426433500 ns 9.921 Gnodes/s ( nodes: 4230646601 )
[66] 430495428 ns 9.82739 Gnodes/s ( nodes: 4230646601 )
[67] 423967430 ns 9.97871 Gnodes/s ( nodes: 4230646601 )
[68] 424101412 ns 9.97555 Gnodes/s ( nodes: 4230646601 )
[69] 434712878 ns 9.73205 Gnodes/s ( nodes: 4230646601 )
[70] 435615564 ns 9.71188 Gnodes/s ( nodes: 4230646601 )
[71] 430778840 ns 9.82092 Gnodes/s ( nodes: 4230646601 )
[72] 424087784 ns 9.97587 Gnodes/s ( nodes: 4230646601 )
[73] 438967963 ns 9.63771 Gnodes/s ( nodes: 4230646601 )
[74] 428885448 ns 9.86428 Gnodes/s ( nodes: 4230646601 )
[75] 429713903 ns 9.84526 Gnodes/s ( nodes: 4230646601 )
[76] 427329237 ns 9.9002 Gnodes/s ( nodes: 4230646601 )
[77] 430575840 ns 9.82556 Gnodes/s ( nodes: 4230646601 )
[78] 434345124 ns 9.74029 Gnodes/s ( nodes: 4230646601 )
[79] 424755502 ns 9.96019 Gnodes/s ( nodes: 4230646601 )
[80] 437042303 ns 9.68018 Gnodes/s ( nodes: 4230646601 )
[81] 426465177 ns 9.92026 Gnodes/s ( nodes: 4230646601 )
[82] 450300803 ns 9.39516 Gnodes/s ( nodes: 4230646601 )
[83] 459529499 ns 9.20647 Gnodes/s ( nodes: 4230646601 )
[84] 466488575 ns 9.06913 Gnodes/s ( nodes: 4230646601 )
[85] 453266946 ns 9.33368 Gnodes/s ( nodes: 4230646601 )
[86] 432235956 ns 9.78782 Gnodes/s ( nodes: 4230646601 )
[87] 423883166 ns 9.98069 Gnodes/s ( nodes: 4230646601 )
[88] 431724095 ns 9.79942 Gnodes/s ( nodes: 4230646601 )
[89] 430944692 ns 9.81715 Gnodes/s ( nodes: 4230646601 )
[90] 435650137 ns 9.71111 Gnodes/s ( nodes: 4230646601 )
[91] 424113699 ns 9.97527 Gnodes/s ( nodes: 4230646601 )
[92] 422566868 ns 10.0118 Gnodes/s ( nodes: 4230646601 )
[93] 422608072 ns 10.0108 Gnodes/s ( nodes: 4230646601 )
