Charm++> Running on MPI version: 3.1
Charm++> level of thread support used: MPI_THREAD_SINGLE (desired: MPI_THREAD_SINGLE)
Charm++> Running in non-SMP mode: 576 processes (PEs)
Converse/Charm++ Commit ID: v70000
Charm++> work stealing seed load balancer.
Isomalloc> Synchronized global address space.
CharmLB> Load balancer assumes all CPUs are same.
Charm++> Running on 16 hosts (2 sockets x 18 cores x 1 PUs = 36-way SMP)
Charm++> cpu topology info is gathered in 0.163 seconds.
UTS - Unbalanced Tree Search 2.1 (Charm++)
Tree type:  1 (Geometric)
Tree shape parameters:
  root branching factor b_0 = 4.0, root seed = 29
  GEO parameters: gen_mx = 13, shape function = 3 (Fixed branching factor)
Random number generator: SHA-1 (state size = 20B)
Compute granularity: 1
Execution strategy:  
[0] 106956428 ns 0.955352 Gnodes/s ( nodes: 102181082 )
[1] 67132675 ns 1.52208 Gnodes/s ( nodes: 102181082 )
[2] 64322619 ns 1.58857 Gnodes/s ( nodes: 102181082 )
[3] 69112168 ns 1.47848 Gnodes/s ( nodes: 102181082 )
[4] 70087806 ns 1.4579 Gnodes/s ( nodes: 102181082 )
[5] 66752002 ns 1.53076 Gnodes/s ( nodes: 102181082 )
[6] 65965980 ns 1.549 Gnodes/s ( nodes: 102181082 )
[7] 65545041 ns 1.55894 Gnodes/s ( nodes: 102181082 )
[8] 69310829 ns 1.47424 Gnodes/s ( nodes: 102181082 )
[9] 74182911 ns 1.37742 Gnodes/s ( nodes: 102181082 )
[10] 71331682 ns 1.43248 Gnodes/s ( nodes: 102181082 )
[11] 76574236 ns 1.33441 Gnodes/s ( nodes: 102181082 )
[12] 66348395 ns 1.54007 Gnodes/s ( nodes: 102181082 )
[13] 65630524 ns 1.55691 Gnodes/s ( nodes: 102181082 )
[14] 65401902 ns 1.56236 Gnodes/s ( nodes: 102181082 )
[15] 71184205 ns 1.43545 Gnodes/s ( nodes: 102181082 )
[16] 68979303 ns 1.48133 Gnodes/s ( nodes: 102181082 )
[17] 74607344 ns 1.36958 Gnodes/s ( nodes: 102181082 )
[18] 66268847 ns 1.54192 Gnodes/s ( nodes: 102181082 )
[19] 68606715 ns 1.48937 Gnodes/s ( nodes: 102181082 )
[20] 70046568 ns 1.45876 Gnodes/s ( nodes: 102181082 )
[21] 75796889 ns 1.34809 Gnodes/s ( nodes: 102181082 )
[22] 68884994 ns 1.48336 Gnodes/s ( nodes: 102181082 )
[23] 77139980 ns 1.32462 Gnodes/s ( nodes: 102181082 )
[24] 69472164 ns 1.47082 Gnodes/s ( nodes: 102181082 )
[25] 66158532 ns 1.54449 Gnodes/s ( nodes: 102181082 )
[26] 66925690 ns 1.52678 Gnodes/s ( nodes: 102181082 )
[27] 74585006 ns 1.36999 Gnodes/s ( nodes: 102181082 )
[28] 72287410 ns 1.41354 Gnodes/s ( nodes: 102181082 )
[29] 72361127 ns 1.4121 Gnodes/s ( nodes: 102181082 )
[30] 65740543 ns 1.55431 Gnodes/s ( nodes: 102181082 )
[31] 68922795 ns 1.48254 Gnodes/s ( nodes: 102181082 )
[32] 71429672 ns 1.43051 Gnodes/s ( nodes: 102181082 )
[33] 68975770 ns 1.48141 Gnodes/s ( nodes: 102181082 )
[34] 70392521 ns 1.45159 Gnodes/s ( nodes: 102181082 )
[35] 73456133 ns 1.39105 Gnodes/s ( nodes: 102181082 )
[36] 76144574 ns 1.34194 Gnodes/s ( nodes: 102181082 )
[37] 74442103 ns 1.37262 Gnodes/s ( nodes: 102181082 )
[38] 70900516 ns 1.44119 Gnodes/s ( nodes: 102181082 )
[39] 73198961 ns 1.39594 Gnodes/s ( nodes: 102181082 )
[40] 68779091 ns 1.48564 Gnodes/s ( nodes: 102181082 )
[41] 72603367 ns 1.40739 Gnodes/s ( nodes: 102181082 )
[42] 64428688 ns 1.58596 Gnodes/s ( nodes: 102181082 )
[43] 68467235 ns 1.49241 Gnodes/s ( nodes: 102181082 )
[44] 76494740 ns 1.33579 Gnodes/s ( nodes: 102181082 )
[45] 73290891 ns 1.39419 Gnodes/s ( nodes: 102181082 )
[46] 70706246 ns 1.44515 Gnodes/s ( nodes: 102181082 )
[47] 66025566 ns 1.5476 Gnodes/s ( nodes: 102181082 )
[48] 83158650 ns 1.22875 Gnodes/s ( nodes: 102181082 )
[49] 71404859 ns 1.43101 Gnodes/s ( nodes: 102181082 )
[50] 77829274 ns 1.31289 Gnodes/s ( nodes: 102181082 )
[51] 67324300 ns 1.51774 Gnodes/s ( nodes: 102181082 )
[52] 73416348 ns 1.3918 Gnodes/s ( nodes: 102181082 )
[53] 68342243 ns 1.49514 Gnodes/s ( nodes: 102181082 )
[54] 64992693 ns 1.57219 Gnodes/s ( nodes: 102181082 )
[55] 71811228 ns 1.42291 Gnodes/s ( nodes: 102181082 )
[56] 74911833 ns 1.36402 Gnodes/s ( nodes: 102181082 )
[57] 71346106 ns 1.43219 Gnodes/s ( nodes: 102181082 )
[58] 64783557 ns 1.57727 Gnodes/s ( nodes: 102181082 )
[59] 63873129 ns 1.59975 Gnodes/s ( nodes: 102181082 )
[60] 70644265 ns 1.44642 Gnodes/s ( nodes: 102181082 )
[61] 86493268 ns 1.18138 Gnodes/s ( nodes: 102181082 )
[62] 85492716 ns 1.1952 Gnodes/s ( nodes: 102181082 )
[63] 67024223 ns 1.52454 Gnodes/s ( nodes: 102181082 )
[64] 71762939 ns 1.42387 Gnodes/s ( nodes: 102181082 )
[65] 70702936 ns 1.44522 Gnodes/s ( nodes: 102181082 )
[66] 66001208 ns 1.54817 Gnodes/s ( nodes: 102181082 )
[67] 74454119 ns 1.3724 Gnodes/s ( nodes: 102181082 )
[68] 74412632 ns 1.37317 Gnodes/s ( nodes: 102181082 )
[69] 64468019 ns 1.58499 Gnodes/s ( nodes: 102181082 )
[70] 72206909 ns 1.41512 Gnodes/s ( nodes: 102181082 )
[71] 73183948 ns 1.39622 Gnodes/s ( nodes: 102181082 )
[72] 65078571 ns 1.57012 Gnodes/s ( nodes: 102181082 )
[73] 71262908 ns 1.43386 Gnodes/s ( nodes: 102181082 )
[74] 63444536 ns 1.61056 Gnodes/s ( nodes: 102181082 )
[75] 70467025 ns 1.45006 Gnodes/s ( nodes: 102181082 )
[76] 68649673 ns 1.48844 Gnodes/s ( nodes: 102181082 )
[77] 74386049 ns 1.37366 Gnodes/s ( nodes: 102181082 )
[78] 71200822 ns 1.43511 Gnodes/s ( nodes: 102181082 )
[79] 66141880 ns 1.54488 Gnodes/s ( nodes: 102181082 )
[80] 67986432 ns 1.50296 Gnodes/s ( nodes: 102181082 )
[81] 66494410 ns 1.53669 Gnodes/s ( nodes: 102181082 )
[82] 65900329 ns 1.55054 Gnodes/s ( nodes: 102181082 )
[83] 67380982 ns 1.51647 Gnodes/s ( nodes: 102181082 )
[84] 69907579 ns 1.46166 Gnodes/s ( nodes: 102181082 )
[85] 63738160 ns 1.60314 Gnodes/s ( nodes: 102181082 )
[86] 68038502 ns 1.50181 Gnodes/s ( nodes: 102181082 )
[87] 66997359 ns 1.52515 Gnodes/s ( nodes: 102181082 )
[88] 78132596 ns 1.30779 Gnodes/s ( nodes: 102181082 )
[89] 68565480 ns 1.49027 Gnodes/s ( nodes: 102181082 )
[90] 70449819 ns 1.45041 Gnodes/s ( nodes: 102181082 )
[91] 60244320 ns 1.69611 Gnodes/s ( nodes: 102181082 )
[92] 70653266 ns 1.44623 Gnodes/s ( nodes: 102181082 )
[93] 75109956 ns 1.36042 Gnodes/s ( nodes: 102181082 )
[94] 78469567 ns 1.30217 Gnodes/s ( nodes: 102181082 )
