places=144   b=4   r=29   d=13   w=2   n=511   l=32   m=1024   z=2
[120] 128804358 ns 0.793304540208181 Gnodes/s ( nodes: 102181082 )
[121] 126499593 ns 0.807758187806976 Gnodes/s ( nodes: 102181082 )
[122] 134967571 ns 0.757078765239096 Gnodes/s ( nodes: 102181082 )
[123] 135048890 ns 0.75662289412375 Gnodes/s ( nodes: 102181082 )
[124] 125093494 ns 0.816837700608155 Gnodes/s ( nodes: 102181082 )
[125] 124233377 ns 0.82249299236227 Gnodes/s ( nodes: 102181082 )
[126] 126433171 ns 0.808182545702346 Gnodes/s ( nodes: 102181082 )
[127] 120103954 ns 0.850772007056487 Gnodes/s ( nodes: 102181082 )
[128] 127522995 ns 0.801275738544252 Gnodes/s ( nodes: 102181082 )
[129] 120983974 ns 0.84458361402478 Gnodes/s ( nodes: 102181082 )
[130] 123700847 ns 0.826033810423303 Gnodes/s ( nodes: 102181082 )
[131] 131193073 ns 0.778860344250035 Gnodes/s ( nodes: 102181082 )
[132] 133614705 ns 0.764744284695311 Gnodes/s ( nodes: 102181082 )
[133] 116863895 ns 0.874359715633302 Gnodes/s ( nodes: 102181082 )
[134] 124015656 ns 0.823936955185723 Gnodes/s ( nodes: 102181082 )
[135] 116667675 ns 0.875830276038329 Gnodes/s ( nodes: 102181082 )
[136] 144952690 ns 0.704927117944482 Gnodes/s ( nodes: 102181082 )
[137] 125224086 ns 0.815985847962188 Gnodes/s ( nodes: 102181082 )
[138] 121929546 ns 0.838033810115228 Gnodes/s ( nodes: 102181082 )
[139] 121052197 ns 0.844107620781141 Gnodes/s ( nodes: 102181082 )
[140] 125766579 ns 0.81246610039381 Gnodes/s ( nodes: 102181082 )
[141] 124218243 ns 0.822593199937629 Gnodes/s ( nodes: 102181082 )
[142] 120777589 ns 0.846026840294022 Gnodes/s ( nodes: 102181082 )
[143] 120441218 ns 0.848389643485671 Gnodes/s ( nodes: 102181082 )
[144] 118104199 ns 0.865177384590704 Gnodes/s ( nodes: 102181082 )
[145] 122962823 ns 0.830991672987209 Gnodes/s ( nodes: 102181082 )
[146] 139130209 ns 0.734427718713482 Gnodes/s ( nodes: 102181082 )
[147] 144975962 ns 0.704813960813724 Gnodes/s ( nodes: 102181082 )
[148] 123521504 ns 0.827233143145666 Gnodes/s ( nodes: 102181082 )
[149] 129898084 ns 0.786625012883177 Gnodes/s ( nodes: 102181082 )
[150] 120340496 ns 0.849099724501717 Gnodes/s ( nodes: 102181082 )
[151] 124554571 ns 0.820371995821815 Gnodes/s ( nodes: 102181082 )
[152] 122860807 ns 0.831681676972869 Gnodes/s ( nodes: 102181082 )
[153] 117457591 ns 0.869940215273102 Gnodes/s ( nodes: 102181082 )
[154] 121079556 ns 0.843916887174578 Gnodes/s ( nodes: 102181082 )
[155] 125730345 ns 0.812700243525141 Gnodes/s ( nodes: 102181082 )
[156] 124726987 ns 0.819237956898614 Gnodes/s ( nodes: 102181082 )
[157] 120975100 ns 0.844645567558944 Gnodes/s ( nodes: 102181082 )
[158] 131143771 ns 0.779153147883783 Gnodes/s ( nodes: 102181082 )
[159] 126135928 ns 0.810087051486235 Gnodes/s ( nodes: 102181082 )
[160] 120017062 ns 0.851387963488058 Gnodes/s ( nodes: 102181082 )
[161] 131039723 ns 0.779771810109824 Gnodes/s ( nodes: 102181082 )
[162] 130285112 ns 0.784288246227244 Gnodes/s ( nodes: 102181082 )
[163] 131284729 ns 0.778316585472786 Gnodes/s ( nodes: 102181082 )
[164] 121468201 ns 0.84121672305001 Gnodes/s ( nodes: 102181082 )
[165] 124078272 ns 0.823521156065101 Gnodes/s ( nodes: 102181082 )
[166] 119657116 ns 0.853949062252177 Gnodes/s ( nodes: 102181082 )
[167] 124620691 ns 0.819936731052149 Gnodes/s ( nodes: 102181082 )
[168] 121474881 ns 0.841170463875573 Gnodes/s ( nodes: 102181082 )
[169] 370284797 ns 0.275952679742344 Gnodes/s ( nodes: 102181082 )
[170] 152531569 ns 0.669901205828414 Gnodes/s ( nodes: 102181082 )
[171] 118511483 ns 0.862204061694174 Gnodes/s ( nodes: 102181082 )
[172] 126575611 ns 0.80727306937511 Gnodes/s ( nodes: 102181082 )
[173] 121734635 ns 0.839375597585683 Gnodes/s ( nodes: 102181082 )
[174] 151196512 ns 0.675816397140167 Gnodes/s ( nodes: 102181082 )
[175] 122110454 ns 0.836792253675512 Gnodes/s ( nodes: 102181082 )
[176] 116800360 ns 0.874835334411641 Gnodes/s ( nodes: 102181082 )
[177] 121641165 ns 0.840020580204078 Gnodes/s ( nodes: 102181082 )
[178] 122489569 ns 0.834202314810986 Gnodes/s ( nodes: 102181082 )
[179] 130277986 ns 0.784331145555167 Gnodes/s ( nodes: 102181082 )
[180] 123294085 ns 0.828758995210516 Gnodes/s ( nodes: 102181082 )
[181] 126054604 ns 0.810609678326386 Gnodes/s ( nodes: 102181082 )
[182] 176016399 ns 0.580520238912512 Gnodes/s ( nodes: 102181082 )
[183] 120210437 ns 0.850018389002279 Gnodes/s ( nodes: 102181082 )
[184] 122046571 ns 0.837230256964778 Gnodes/s ( nodes: 102181082 )
[185] 143064494 ns 0.714230897849469 Gnodes/s ( nodes: 102181082 )
[186] 122412462 ns 0.834727774693397 Gnodes/s ( nodes: 102181082 )
[187] 126682296 ns 0.806593227517758 Gnodes/s ( nodes: 102181082 )
[188] 121191347 ns 0.843138429676832 Gnodes/s ( nodes: 102181082 )
[189] 124240034 ns 0.822448921738061 Gnodes/s ( nodes: 102181082 )
[190] 127696812 ns 0.800185066483884 Gnodes/s ( nodes: 102181082 )
[191] 145089654 ns 0.70426166982244 Gnodes/s ( nodes: 102181082 )
[192] 125280450 ns 0.815618733808827 Gnodes/s ( nodes: 102181082 )
[193] 125862246 ns 0.811848550676587 Gnodes/s ( nodes: 102181082 )
[194] 122653523 ns 0.833087215929379 Gnodes/s ( nodes: 102181082 )
[195] 123888924 ns 0.824779800331465 Gnodes/s ( nodes: 102181082 )
[196] 129765316 ns 0.787429839881097 Gnodes/s ( nodes: 102181082 )
[197] 126656668 ns 0.80675643543694 Gnodes/s ( nodes: 102181082 )
[198] 129155584 ns 0.791147225968952 Gnodes/s ( nodes: 102181082 )
[199] 125422597 ns 0.814694356870955 Gnodes/s ( nodes: 102181082 )
