places=36   b=4   r=29   d=13   w=2   n=511   l=32   m=1024   z=2
[43] 200171895 ns 0.510466676653084 Gnodes/s ( nodes: 102181082 )
[44] 190050228 ns 0.537653035596463 Gnodes/s ( nodes: 102181082 )
[45] 201024821 ns 0.508300823210284 Gnodes/s ( nodes: 102181082 )
[46] 194136644 ns 0.526335883296715 Gnodes/s ( nodes: 102181082 )
[47] 193252885 ns 0.528742854214052 Gnodes/s ( nodes: 102181082 )
[48] 200160594 ns 0.510495497430428 Gnodes/s ( nodes: 102181082 )
[49] 203067754 ns 0.503187138219887 Gnodes/s ( nodes: 102181082 )
[50] 223636140 ns 0.456907734143506 Gnodes/s ( nodes: 102181082 )
[51] 193997965 ns 0.5267121332948 Gnodes/s ( nodes: 102181082 )
[52] 193674717 ns 0.527591229163898 Gnodes/s ( nodes: 102181082 )
[53] 199827006 ns 0.51134771042909 Gnodes/s ( nodes: 102181082 )
[54] 200306036 ns 0.510124827191927 Gnodes/s ( nodes: 102181082 )
[55] 191281084 ns 0.534193344491921 Gnodes/s ( nodes: 102181082 )
[56] 197210598 ns 0.518131799387374 Gnodes/s ( nodes: 102181082 )
[57] 194275452 ns 0.525959821213027 Gnodes/s ( nodes: 102181082 )
[58] 194617187 ns 0.525036270306384 Gnodes/s ( nodes: 102181082 )
[59] 191650083 ns 0.533164819970362 Gnodes/s ( nodes: 102181082 )
[60] 198395734 ns 0.515036689246554 Gnodes/s ( nodes: 102181082 )
[61] 215953174 ns 0.473163140450068 Gnodes/s ( nodes: 102181082 )
[62] 195665861 ns 0.522222330854129 Gnodes/s ( nodes: 102181082 )
[63] 194807744 ns 0.524522690432676 Gnodes/s ( nodes: 102181082 )
[64] 194092322 ns 0.526456074856995 Gnodes/s ( nodes: 102181082 )
[65] 195714981 ns 0.522091264950229 Gnodes/s ( nodes: 102181082 )
[66] 198279074 ns 0.515339717594203 Gnodes/s ( nodes: 102181082 )
[67] 198957799 ns 0.513581686737497 Gnodes/s ( nodes: 102181082 )
[68] 191054331 ns 0.534827352330474 Gnodes/s ( nodes: 102181082 )
[69] 195162371 ns 0.523569587090126 Gnodes/s ( nodes: 102181082 )
[70] 199913844 ns 0.511125592682816 Gnodes/s ( nodes: 102181082 )
[71] 201592682 ns 0.506869004302448 Gnodes/s ( nodes: 102181082 )
[72] 202837516 ns 0.50375829883462 Gnodes/s ( nodes: 102181082 )
[73] 195611934 ns 0.522366298980511 Gnodes/s ( nodes: 102181082 )
[74] 210400486 ns 0.485650408621204 Gnodes/s ( nodes: 102181082 )
[75] 204642464 ns 0.499315147026377 Gnodes/s ( nodes: 102181082 )
[76] 200916222 ns 0.508575569373388 Gnodes/s ( nodes: 102181082 )
[77] 196609684 ns 0.519715407304149 Gnodes/s ( nodes: 102181082 )
[78] 193313947 ns 0.528575840417764 Gnodes/s ( nodes: 102181082 )
[79] 199164313 ns 0.513049152535675 Gnodes/s ( nodes: 102181082 )
[80] 197284202 ns 0.517938491598025 Gnodes/s ( nodes: 102181082 )
[81] 194334743 ns 0.525799352306242 Gnodes/s ( nodes: 102181082 )
[82] 195754236 ns 0.521986568913891 Gnodes/s ( nodes: 102181082 )
[83] 191447320 ns 0.533729498015433 Gnodes/s ( nodes: 102181082 )
[84] 190141497 ns 0.537394959081447 Gnodes/s ( nodes: 102181082 )
[85] 199497242 ns 0.512192955529681 Gnodes/s ( nodes: 102181082 )
[86] 191863077 ns 0.532572934812257 Gnodes/s ( nodes: 102181082 )
[87] 198596317 ns 0.514516500323619 Gnodes/s ( nodes: 102181082 )
[88] 197173964 ns 0.518228065851534 Gnodes/s ( nodes: 102181082 )
[89] 197240480 ns 0.518053302243028 Gnodes/s ( nodes: 102181082 )
[90] 189482634 ns 0.539263571774076 Gnodes/s ( nodes: 102181082 )
[91] 196962764 ns 0.518783753461136 Gnodes/s ( nodes: 102181082 )
[92] 199712077 ns 0.511641977465389 Gnodes/s ( nodes: 102181082 )
[93] 193417179 ns 0.528293725140102 Gnodes/s ( nodes: 102181082 )
[94] 191943490 ns 0.532349818167837 Gnodes/s ( nodes: 102181082 )
[95] 190600934 ns 0.536099587004122 Gnodes/s ( nodes: 102181082 )
[96] 196736298 ns 0.519380932948123 Gnodes/s ( nodes: 102181082 )
[97] 196217409 ns 0.520754414813417 Gnodes/s ( nodes: 102181082 )
[98] 193128793 ns 0.529082589979217 Gnodes/s ( nodes: 102181082 )
[99] 198134979 ns 0.515714501880054 Gnodes/s ( nodes: 102181082 )
[100] 224871270 ns 0.454398118532439 Gnodes/s ( nodes: 102181082 )
[101] 199182750 ns 0.51300166304562 Gnodes/s ( nodes: 102181082 )
[102] 193070032 ns 0.529243616637511 Gnodes/s ( nodes: 102181082 )
[103] 193002270 ns 0.529429431063168 Gnodes/s ( nodes: 102181082 )
[104] 203099468 ns 0.50310856550348 Gnodes/s ( nodes: 102181082 )
[105] 205840769 ns 0.496408376709864 Gnodes/s ( nodes: 102181082 )
[106] 198725335 ns 0.514182461939239 Gnodes/s ( nodes: 102181082 )
[107] 194889025 ns 0.524303931429694 Gnodes/s ( nodes: 102181082 )
[108] 207541998 ns 0.492339299923286 Gnodes/s ( nodes: 102181082 )
[109] 193095753 ns 0.529173119618017 Gnodes/s ( nodes: 102181082 )
