places=2304   b=4   r=29   d=13   w=3   n=511   l=32   m=1024   z=3
[52] 318084189 ns 0.321239110693427 Gnodes/s ( nodes: 102181082 )
[53] 334393260 ns 0.305571595551896 Gnodes/s ( nodes: 102181082 )
[54] 333379410 ns 0.306500878383581 Gnodes/s ( nodes: 102181082 )
[55] 361726395 ns 0.282481686192682 Gnodes/s ( nodes: 102181082 )
[56] 293005086 ns 0.348734840732423 Gnodes/s ( nodes: 102181082 )
[57] 353398077 ns 0.289138760650359 Gnodes/s ( nodes: 102181082 )
[58] 313910257 ns 0.325510491363141 Gnodes/s ( nodes: 102181082 )
[59] 337853330 ns 0.302442133691564 Gnodes/s ( nodes: 102181082 )
[60] 321055523 ns 0.318266077609261 Gnodes/s ( nodes: 102181082 )
[61] 369227407 ns 0.276742950449504 Gnodes/s ( nodes: 102181082 )
[62] 339374905 ns 0.301086145423746 Gnodes/s ( nodes: 102181082 )
[63] 321399174 ns 0.317925776623184 Gnodes/s ( nodes: 102181082 )
[64] 320228345 ns 0.319088186899882 Gnodes/s ( nodes: 102181082 )
[65] 313266946 ns 0.326178945160719 Gnodes/s ( nodes: 102181082 )
[66] 320219524 ns 0.319096976735247 Gnodes/s ( nodes: 102181082 )
[67] 282956799 ns 0.3611190201512 Gnodes/s ( nodes: 102181082 )
[68] 306947274 ns 0.332894573939106 Gnodes/s ( nodes: 102181082 )
[69] 331756435 ns 0.308000301486239 Gnodes/s ( nodes: 102181082 )
[70] 301682119 ns 0.338704469256264 Gnodes/s ( nodes: 102181082 )
[71] 295372806 ns 0.345939368568683 Gnodes/s ( nodes: 102181082 )
[72] 330094183 ns 0.309551295546459 Gnodes/s ( nodes: 102181082 )
[73] 430943588 ns 0.237110111033837 Gnodes/s ( nodes: 102181082 )
[74] 349871161 ns 0.292053456786626 Gnodes/s ( nodes: 102181082 )
[75] 378701979 ns 0.269819244857973 Gnodes/s ( nodes: 102181082 )
[76] 320974464 ns 0.318346452632444 Gnodes/s ( nodes: 102181082 )
[77] 327268961 ns 0.312223565863919 Gnodes/s ( nodes: 102181082 )
[78] 368374346 ns 0.277383816515822 Gnodes/s ( nodes: 102181082 )
[79] 330960658 ns 0.308740871550962 Gnodes/s ( nodes: 102181082 )
[80] 327122877 ns 0.312362996244986 Gnodes/s ( nodes: 102181082 )
[81] 318107713 ns 0.321215355127211 Gnodes/s ( nodes: 102181082 )
[82] 314754572 ns 0.324637324092627 Gnodes/s ( nodes: 102181082 )
[83] 325013349 ns 0.31439041600719 Gnodes/s ( nodes: 102181082 )
[84] 329714031 ns 0.309908200418683 Gnodes/s ( nodes: 102181082 )
[85] 318250880 ns 0.321070854540921 Gnodes/s ( nodes: 102181082 )
[86] 330772897 ns 0.308916126220583 Gnodes/s ( nodes: 102181082 )
[87] 353771698 ns 0.288833398990555 Gnodes/s ( nodes: 102181082 )
[88] 350668948 ns 0.291389022560389 Gnodes/s ( nodes: 102181082 )
[89] 323466177 ns 0.315894177708725 Gnodes/s ( nodes: 102181082 )
[90] 323747385 ns 0.315619791029355 Gnodes/s ( nodes: 102181082 )
[91] 356833522 ns 0.286355052707184 Gnodes/s ( nodes: 102181082 )
[92] 316965783 ns 0.322372595025502 Gnodes/s ( nodes: 102181082 )
[93] 349885544 ns 0.292041451132374 Gnodes/s ( nodes: 102181082 )
[94] 332481414 ns 0.307328703793349 Gnodes/s ( nodes: 102181082 )
[95] 297002845 ns 0.344040751528828 Gnodes/s ( nodes: 102181082 )
[96] 325516116 ns 0.313904832902344 Gnodes/s ( nodes: 102181082 )
[97] 313149758 ns 0.326301008988805 Gnodes/s ( nodes: 102181082 )
[98] 309245890 ns 0.330420177936722 Gnodes/s ( nodes: 102181082 )
[99] 315305918 ns 0.324069661134619 Gnodes/s ( nodes: 102181082 )
[100] 286183490 ns 0.357047438341045 Gnodes/s ( nodes: 102181082 )
[101] 313631288 ns 0.325800026686113 Gnodes/s ( nodes: 102181082 )
[102] 333440521 ns 0.306444704721416 Gnodes/s ( nodes: 102181082 )
[103] 387875020 ns 0.263438161086012 Gnodes/s ( nodes: 102181082 )
[104] 388101363 ns 0.263284522399371 Gnodes/s ( nodes: 102181082 )
[105] 371773448 ns 0.274847713169661 Gnodes/s ( nodes: 102181082 )
[106] 298283112 ns 0.342564087235351 Gnodes/s ( nodes: 102181082 )
[107] 317742606 ns 0.321584452542697 Gnodes/s ( nodes: 102181082 )
[108] 332474399 ns 0.30733518823505 Gnodes/s ( nodes: 102181082 )
[109] 365798056 ns 0.279337411240917 Gnodes/s ( nodes: 102181082 )
[110] 313669428 ns 0.325760411690488 Gnodes/s ( nodes: 102181082 )
[111] 329780383 ns 0.309845846713084 Gnodes/s ( nodes: 102181082 )
[112] 329223504 ns 0.310369948556285 Gnodes/s ( nodes: 102181082 )
[113] 325196066 ns 0.314213770347394 Gnodes/s ( nodes: 102181082 )
[114] 299276106 ns 0.341427464309496 Gnodes/s ( nodes: 102181082 )
[115] 345984727 ns 0.295334082767185 Gnodes/s ( nodes: 102181082 )
[116] 313091272 ns 0.326361962590896 Gnodes/s ( nodes: 102181082 )
[117] 336179001 ns 0.303948437279103 Gnodes/s ( nodes: 102181082 )
[118] 330568632 ns 0.309107011702187 Gnodes/s ( nodes: 102181082 )
[119] 338783889 ns 0.301611396874897 Gnodes/s ( nodes: 102181082 )
[120] 308475479 ns 0.331245395359286 Gnodes/s ( nodes: 102181082 )
[121] 325949322 ns 0.313487634743416 Gnodes/s ( nodes: 102181082 )
[122] 316092820 ns 0.32326290106811 Gnodes/s ( nodes: 102181082 )
[123] 330645505 ns 0.309035146266392 Gnodes/s ( nodes: 102181082 )
[124] 322285938 ns 0.317051009529308 Gnodes/s ( nodes: 102181082 )
[125] 287301174 ns 0.355658421360993 Gnodes/s ( nodes: 102181082 )
[126] 381116018 ns 0.268110174261949 Gnodes/s ( nodes: 102181082 )
[127] 299959961 ns 0.340649070827156 Gnodes/s ( nodes: 102181082 )
[128] 314452318 ns 0.324949367999253 Gnodes/s ( nodes: 102181082 )
[129] 322123190 ns 0.317211194884789 Gnodes/s ( nodes: 102181082 )
[130] 313772299 ns 0.32565361035902 Gnodes/s ( nodes: 102181082 )
[131] 303291196 ns 0.336907511156374 Gnodes/s ( nodes: 102181082 )
[132] 331943587 ns 0.307826648869707 Gnodes/s ( nodes: 102181082 )
[133] 307012122 ns 0.332824258971768 Gnodes/s ( nodes: 102181082 )
[134] 378737428 ns 0.26979399036316 Gnodes/s ( nodes: 102181082 )
[135] 354532666 ns 0.288213447727832 Gnodes/s ( nodes: 102181082 )
[136] 343625305 ns 0.297361924495054 Gnodes/s ( nodes: 102181082 )
[137] 298726529 ns 0.342055599621686 Gnodes/s ( nodes: 102181082 )
[138] 309567444 ns 0.330076963777884 Gnodes/s ( nodes: 102181082 )
[139] 317853584 ns 0.32147217191674 Gnodes/s ( nodes: 102181082 )
[140] 309219972 ns 0.330447872881898 Gnodes/s ( nodes: 102181082 )
[141] 325046449 ns 0.31435840112808 Gnodes/s ( nodes: 102181082 )
[142] 482846942 ns 0.211622096179704 Gnodes/s ( nodes: 102181082 )
[143] 312965041 ns 0.326493597091568 Gnodes/s ( nodes: 102181082 )
[144] 321002189 ns 0.318318957008732 Gnodes/s ( nodes: 102181082 )
[145] 311483909 ns 0.328046101411935 Gnodes/s ( nodes: 102181082 )
[146] 355776345 ns 0.28720594675849 Gnodes/s ( nodes: 102181082 )
[147] 309301192 ns 0.330361099933944 Gnodes/s ( nodes: 102181082 )
[148] 316610350 ns 0.32273449683499 Gnodes/s ( nodes: 102181082 )
[149] 326177066 ns 0.313268750783355 Gnodes/s ( nodes: 102181082 )
[150] 321726807 ns 0.317602014432077 Gnodes/s ( nodes: 102181082 )
[151] 323260865 ns 0.316094810919967 Gnodes/s ( nodes: 102181082 )
[152] 337277316 ns 0.302958654948499 Gnodes/s ( nodes: 102181082 )
[153] 313118063 ns 0.326334038416685 Gnodes/s ( nodes: 102181082 )
[154] 350524026 ns 0.291509495557374 Gnodes/s ( nodes: 102181082 )
[155] 324430987 ns 0.314954754922963 Gnodes/s ( nodes: 102181082 )
[156] 325550097 ns 0.313872067437903 Gnodes/s ( nodes: 102181082 )
[157] 341350602 ns 0.299343494346613 Gnodes/s ( nodes: 102181082 )
[158] 299118863 ns 0.341606948405658 Gnodes/s ( nodes: 102181082 )
[159] 319834860 ns 0.319480753286243 Gnodes/s ( nodes: 102181082 )
[160] 341332607 ns 0.299359275687365 Gnodes/s ( nodes: 102181082 )
[161] 304153363 ns 0.335952497753576 Gnodes/s ( nodes: 102181082 )
[162] 339068267 ns 0.301358434111441 Gnodes/s ( nodes: 102181082 )
[163] 309900568 ns 0.329722151396638 Gnodes/s ( nodes: 102181082 )
[164] 392029870 ns 0.260646164538432 Gnodes/s ( nodes: 102181082 )
[165] 383972842 ns 0.266115388441977 Gnodes/s ( nodes: 102181082 )
[166] 334505483 ns 0.305469079560648 Gnodes/s ( nodes: 102181082 )
[167] 311823789 ns 0.327688539503957 Gnodes/s ( nodes: 102181082 )
[168] 317525132 ns 0.321804706784596 Gnodes/s ( nodes: 102181082 )
[169] 328677242 ns 0.310885783810976 Gnodes/s ( nodes: 102181082 )
[170] 331789444 ns 0.30796965921556 Gnodes/s ( nodes: 102181082 )
[171] 323832723 ns 0.315536617341787 Gnodes/s ( nodes: 102181082 )
[172] 332969861 ns 0.306877870847296 Gnodes/s ( nodes: 102181082 )
[173] 322225980 ns 0.317110004599877 Gnodes/s ( nodes: 102181082 )
[174] 316185797 ns 0.323167842988216 Gnodes/s ( nodes: 102181082 )
[175] 352898503 ns 0.289548074393503 Gnodes/s ( nodes: 102181082 )
[176] 311831890 ns 0.327680026568161 Gnodes/s ( nodes: 102181082 )
[177] 331634178 ns 0.308113845853367 Gnodes/s ( nodes: 102181082 )
[178] 326662830 ns 0.312802904450439 Gnodes/s ( nodes: 102181082 )
[179] 312852709 ns 0.326610826949879 Gnodes/s ( nodes: 102181082 )
[180] 351149433 ns 0.290990308960573 Gnodes/s ( nodes: 102181082 )
[181] 323642128 ns 0.315722438952694 Gnodes/s ( nodes: 102181082 )
[182] 343964979 ns 0.297068272174302 Gnodes/s ( nodes: 102181082 )
[183] 314967930 ns 0.324417416084234 Gnodes/s ( nodes: 102181082 )
[184] 315100289 ns 0.324281143391779 Gnodes/s ( nodes: 102181082 )
[185] 308929987 ns 0.33075805619349 Gnodes/s ( nodes: 102181082 )
[186] 287745763 ns 0.355108902159578 Gnodes/s ( nodes: 102181082 )
[187] 332796777 ns 0.307037474704871 Gnodes/s ( nodes: 102181082 )
[188] 300130673 ns 0.340455312276596 Gnodes/s ( nodes: 102181082 )
[189] 345408220 ns 0.295827013034027 Gnodes/s ( nodes: 102181082 )
[190] 320026028 ns 0.319289911006863 Gnodes/s ( nodes: 102181082 )
[191] 321767986 ns 0.317561368581895 Gnodes/s ( nodes: 102181082 )
[192] 297640312 ns 0.343303907032593 Gnodes/s ( nodes: 102181082 )
[193] 320029515 ns 0.319286432065492 Gnodes/s ( nodes: 102181082 )
[194] 308451918 ns 0.331270697431682 Gnodes/s ( nodes: 102181082 )
[195] 376834882 ns 0.271156113408843 Gnodes/s ( nodes: 102181082 )
[196] 307575195 ns 0.332214962913378 Gnodes/s ( nodes: 102181082 )
[197] 352423227 ns 0.28993855731308 Gnodes/s ( nodes: 102181082 )
[198] 303049323 ns 0.33717640741933 Gnodes/s ( nodes: 102181082 )
[199] 320117691 ns 0.319198485034681 Gnodes/s ( nodes: 102181082 )
[200] 330268490 ns 0.309387922535389 Gnodes/s ( nodes: 102181082 )
[201] 320076288 ns 0.319239774487762 Gnodes/s ( nodes: 102181082 )
[202] 320780799 ns 0.318538647944449 Gnodes/s ( nodes: 102181082 )
[203] 380380214 ns 0.268628804125969 Gnodes/s ( nodes: 102181082 )
[204] 311240871 ns 0.328302262076628 Gnodes/s ( nodes: 102181082 )
[205] 317630328 ns 0.321698128271933 Gnodes/s ( nodes: 102181082 )
[206] 330737940 ns 0.308948776786842 Gnodes/s ( nodes: 102181082 )
[207] 316963750 ns 0.32237466271774 Gnodes/s ( nodes: 102181082 )
[208] 308067518 ns 0.331684049858187 Gnodes/s ( nodes: 102181082 )
[209] 336521044 ns 0.303639501368004 Gnodes/s ( nodes: 102181082 )
[210] 322473616 ns 0.316866487458621 Gnodes/s ( nodes: 102181082 )
[211] 339198857 ns 0.301242412500228 Gnodes/s ( nodes: 102181082 )
[212] 290234188 ns 0.352064250955852 Gnodes/s ( nodes: 102181082 )
[213] 334027229 ns 0.305906444531203 Gnodes/s ( nodes: 102181082 )
[214] 319204551 ns 0.320111607681934 Gnodes/s ( nodes: 102181082 )
[215] 320620199 ns 0.31869820528681 Gnodes/s ( nodes: 102181082 )
[216] 345560882 ns 0.295696322479001 Gnodes/s ( nodes: 102181082 )
[217] 316525679 ns 0.322820828701232 Gnodes/s ( nodes: 102181082 )
[218] 318358209 ns 0.320962611019086 Gnodes/s ( nodes: 102181082 )
[219] 293596134 ns 0.348032791194723 Gnodes/s ( nodes: 102181082 )
[220] 305557368 ns 0.334408830226604 Gnodes/s ( nodes: 102181082 )
[221] 323611998 ns 0.315751834392741 Gnodes/s ( nodes: 102181082 )
[222] 316002313 ns 0.323355487591004 Gnodes/s ( nodes: 102181082 )
[223] 301645291 ns 0.338745821826869 Gnodes/s ( nodes: 102181082 )
[224] 337904810 ns 0.30239605645152 Gnodes/s ( nodes: 102181082 )
[225] 305971555 ns 0.333956148309277 Gnodes/s ( nodes: 102181082 )
[226] 360523416 ns 0.283424258911382 Gnodes/s ( nodes: 102181082 )
[227] 341282404 ns 0.299403311751168 Gnodes/s ( nodes: 102181082 )
[228] 334381486 ns 0.305582355118788 Gnodes/s ( nodes: 102181082 )
[229] 295473927 ns 0.345820976616999 Gnodes/s ( nodes: 102181082 )
[230] 317429577 ns 0.321901578818536 Gnodes/s ( nodes: 102181082 )
[231] 332276426 ns 0.307518301042518 Gnodes/s ( nodes: 102181082 )
[232] 309918128 ns 0.329703469298188 Gnodes/s ( nodes: 102181082 )
[233] 322704377 ns 0.316639901044788 Gnodes/s ( nodes: 102181082 )
[234] 528425376 ns 0.193368991424061 Gnodes/s ( nodes: 102181082 )
[235] 329671776 ns 0.309947922263142 Gnodes/s ( nodes: 102181082 )
[236] 311848649 ns 0.327662416777056 Gnodes/s ( nodes: 102181082 )
[237] 349266154 ns 0.29255935861452 Gnodes/s ( nodes: 102181082 )
[238] 310742984 ns 0.328828283376464 Gnodes/s ( nodes: 102181082 )
[239] 305379331 ns 0.334603791505457 Gnodes/s ( nodes: 102181082 )
[240] 306176627 ns 0.333732470049061 Gnodes/s ( nodes: 102181082 )
[241] 329415072 ns 0.310189456055004 Gnodes/s ( nodes: 102181082 )
[242] 310879449 ns 0.328683939477775 Gnodes/s ( nodes: 102181082 )
[243] 325135752 ns 0.314272058275523 Gnodes/s ( nodes: 102181082 )
[244] 319305622 ns 0.320010281560279 Gnodes/s ( nodes: 102181082 )
[245] 349651040 ns 0.29223731752664 Gnodes/s ( nodes: 102181082 )
[246] 318550634 ns 0.320768729030375 Gnodes/s ( nodes: 102181082 )
[247] 299162713 ns 0.341556877109882 Gnodes/s ( nodes: 102181082 )
[248] 308971618 ns 0.33071348967723 Gnodes/s ( nodes: 102181082 )
[249] 328157266 ns 0.311378392578393 Gnodes/s ( nodes: 102181082 )
[250] 303109289 ns 0.337109701708944 Gnodes/s ( nodes: 102181082 )
[251] 301430355 ns 0.338987365754852 Gnodes/s ( nodes: 102181082 )
[252] 301626489 ns 0.338766937674363 Gnodes/s ( nodes: 102181082 )
[253] 339563851 ns 0.300918609855205 Gnodes/s ( nodes: 102181082 )
[254] 274528834 ns 0.372205281722793 Gnodes/s ( nodes: 102181082 )
[255] 364131501 ns 0.280615881129164 Gnodes/s ( nodes: 102181082 )
[256] 366108390 ns 0.279100629187984 Gnodes/s ( nodes: 102181082 )
[257] 349622437 ns 0.292261225786262 Gnodes/s ( nodes: 102181082 )
[258] 381489048 ns 0.267848009099333 Gnodes/s ( nodes: 102181082 )
[259] 324399320 ns 0.314985499969605 Gnodes/s ( nodes: 102181082 )
[260] 598461457 ns 0.170739620413015 Gnodes/s ( nodes: 102181082 )
[261] 371077042 ns 0.275363524106134 Gnodes/s ( nodes: 102181082 )
[262] 297001103 ns 0.344042769430388 Gnodes/s ( nodes: 102181082 )
[263] 320257120 ns 0.319059516928148 Gnodes/s ( nodes: 102181082 )
[264] 331687999 ns 0.308063850088227 Gnodes/s ( nodes: 102181082 )
[265] 352225199 ns 0.290101566526477 Gnodes/s ( nodes: 102181082 )
[266] 310749171 ns 0.328821736422267 Gnodes/s ( nodes: 102181082 )
[267] 345083548 ns 0.296105342002569 Gnodes/s ( nodes: 102181082 )
[268] 349984647 ns 0.291958755550783 Gnodes/s ( nodes: 102181082 )
[269] 349009129 ns 0.292774811629641 Gnodes/s ( nodes: 102181082 )
[270] 310047213 ns 0.329566200616033 Gnodes/s ( nodes: 102181082 )
[271] 311557213 ns 0.327968917862929 Gnodes/s ( nodes: 102181082 )
[272] 278280181 ns 0.367187780433419 Gnodes/s ( nodes: 102181082 )
[273] 352998755 ns 0.289465842450351 Gnodes/s ( nodes: 102181082 )
[274] 323353882 ns 0.316003882087304 Gnodes/s ( nodes: 102181082 )
[275] 331394214 ns 0.308336952436955 Gnodes/s ( nodes: 102181082 )
[276] 317166675 ns 0.322168405618276 Gnodes/s ( nodes: 102181082 )
[277] 297102090 ns 0.343925826977521 Gnodes/s ( nodes: 102181082 )
[278] 347115099 ns 0.294372334405424 Gnodes/s ( nodes: 102181082 )
[279] 292083735 ns 0.349834892381118 Gnodes/s ( nodes: 102181082 )
[280] 314876358 ns 0.32451176280437 Gnodes/s ( nodes: 102181082 )
[281] 330158015 ns 0.309491447602749 Gnodes/s ( nodes: 102181082 )
[282] 403100494 ns 0.25348786101959 Gnodes/s ( nodes: 102181082 )
[283] 292625728 ns 0.349186938203875 Gnodes/s ( nodes: 102181082 )
[284] 336369220 ns 0.303776552444365 Gnodes/s ( nodes: 102181082 )
[285] 375656524 ns 0.272006674906037 Gnodes/s ( nodes: 102181082 )
[286] 389183209 ns 0.262552647794217 Gnodes/s ( nodes: 102181082 )
[287] 355202045 ns 0.287670308880119 Gnodes/s ( nodes: 102181082 )
[288] 335473769 ns 0.304587396816709 Gnodes/s ( nodes: 102181082 )
[289] 319989200 ns 0.319326658524725 Gnodes/s ( nodes: 102181082 )
[290] 368334264 ns 0.277414001321365 Gnodes/s ( nodes: 102181082 )
[291] 361749823 ns 0.282463391834196 Gnodes/s ( nodes: 102181082 )
[292] 316708135 ns 0.322634851169832 Gnodes/s ( nodes: 102181082 )
[293] 320988257 ns 0.318332773151885 Gnodes/s ( nodes: 102181082 )
[294] 321037769 ns 0.318283678329449 Gnodes/s ( nodes: 102181082 )
[295] 340218566 ns 0.300339523505016 Gnodes/s ( nodes: 102181082 )
[296] 320509958 ns 0.318807823125421 Gnodes/s ( nodes: 102181082 )
[297] 310846637 ns 0.328718634327705 Gnodes/s ( nodes: 102181082 )
[298] 310211569 ns 0.329391590163422 Gnodes/s ( nodes: 102181082 )
[299] 299753560 ns 0.340883631206915 Gnodes/s ( nodes: 102181082 )
[300] 335206609 ns 0.304830153274215 Gnodes/s ( nodes: 102181082 )
[301] 301032872 ns 0.339434963767013 Gnodes/s ( nodes: 102181082 )
[302] 306834332 ns 0.333017108398417 Gnodes/s ( nodes: 102181082 )
[303] 302021854 ns 0.33832347112206 Gnodes/s ( nodes: 102181082 )
[304] 297248088 ns 0.343756902483423 Gnodes/s ( nodes: 102181082 )
[305] 330453650 ns 0.309214566097242 Gnodes/s ( nodes: 102181082 )
[306] 344532128 ns 0.29657925544755 Gnodes/s ( nodes: 102181082 )
[307] 310717107 ns 0.328855668703172 Gnodes/s ( nodes: 102181082 )
[308] 314935726 ns 0.3244505896419 Gnodes/s ( nodes: 102181082 )
[309] 317143329 ns 0.322192121531271 Gnodes/s ( nodes: 102181082 )
[310] 310166978 ns 0.329438944980145 Gnodes/s ( nodes: 102181082 )
[311] 314625239 ns 0.324770772760541 Gnodes/s ( nodes: 102181082 )
[312] 307567607 ns 0.332223158988261 Gnodes/s ( nodes: 102181082 )
[313] 312963958 ns 0.326494726910375 Gnodes/s ( nodes: 102181082 )
[314] 283790132 ns 0.360058615427826 Gnodes/s ( nodes: 102181082 )
[315] 308799179 ns 0.330898166021355 Gnodes/s ( nodes: 102181082 )
[316] 328336247 ns 0.31120865555852 Gnodes/s ( nodes: 102181082 )
[317] 380165351 ns 0.268780628563911 Gnodes/s ( nodes: 102181082 )
[318] 348430984 ns 0.293260607386167 Gnodes/s ( nodes: 102181082 )
[319] 323465754 ns 0.315894590807285 Gnodes/s ( nodes: 102181082 )
[320] 301869152 ns 0.338494613719258 Gnodes/s ( nodes: 102181082 )
[321] 293539526 ns 0.348099908017157 Gnodes/s ( nodes: 102181082 )
[322] 343309437 ns 0.297635517662743 Gnodes/s ( nodes: 102181082 )
[323] 370855045 ns 0.275528359065467 Gnodes/s ( nodes: 102181082 )
[324] 316322219 ns 0.323028468638809 Gnodes/s ( nodes: 102181082 )
[325] 285511664 ns 0.357887592291151 Gnodes/s ( nodes: 102181082 )
[326] 292729673 ns 0.349062945866783 Gnodes/s ( nodes: 102181082 )
[327] 307582923 ns 0.332206616035052 Gnodes/s ( nodes: 102181082 )
[328] 318861892 ns 0.320455609665642 Gnodes/s ( nodes: 102181082 )
[329] 355038625 ns 0.287802720056163 Gnodes/s ( nodes: 102181082 )
[330] 305455827 ns 0.334519995914172 Gnodes/s ( nodes: 102181082 )
[331] 320585844 ns 0.318732358001434 Gnodes/s ( nodes: 102181082 )
[332] 314071352 ns 0.32534352894434 Gnodes/s ( nodes: 102181082 )
[333] 340661485 ns 0.299949030046646 Gnodes/s ( nodes: 102181082 )
[334] 300888594 ns 0.339597724997179 Gnodes/s ( nodes: 102181082 )
[335] 344011204 ns 0.297028354925324 Gnodes/s ( nodes: 102181082 )
[336] 296904226 ns 0.344155027284792 Gnodes/s ( nodes: 102181082 )
[337] 294751070 ns 0.34666907909783 Gnodes/s ( nodes: 102181082 )
[338] 286014195 ns 0.357258778712015 Gnodes/s ( nodes: 102181082 )
[339] 313073035 ns 0.326380973691969 Gnodes/s ( nodes: 102181082 )
[340] 329849967 ns 0.309780482712615 Gnodes/s ( nodes: 102181082 )
[341] 299574424 ns 0.341087468802076 Gnodes/s ( nodes: 102181082 )
[342] 325872184 ns 0.313561841166535 Gnodes/s ( nodes: 102181082 )
[343] 307930872 ns 0.33183123646011 Gnodes/s ( nodes: 102181082 )
[344] 346808003 ns 0.294632998996854 Gnodes/s ( nodes: 102181082 )
[345] 282374233 ns 0.36186404444346 Gnodes/s ( nodes: 102181082 )
[346] 330980227 ns 0.308722617439017 Gnodes/s ( nodes: 102181082 )
[347] 334921023 ns 0.305090080893489 Gnodes/s ( nodes: 102181082 )
[348] 411055667 ns 0.248582102627964 Gnodes/s ( nodes: 102181082 )
[349] 331917284 ns 0.307851042791734 Gnodes/s ( nodes: 102181082 )
[350] 314831324 ns 0.324558181510554 Gnodes/s ( nodes: 102181082 )
[351] 299127752 ns 0.341596797076856 Gnodes/s ( nodes: 102181082 )
[352] 321271523 ns 0.318052098255842 Gnodes/s ( nodes: 102181082 )
[353] 356179453 ns 0.286880899892898 Gnodes/s ( nodes: 102181082 )
[354] 463442611 ns 0.220482708267842 Gnodes/s ( nodes: 102181082 )
[355] 321511245 ns 0.317814955430253 Gnodes/s ( nodes: 102181082 )
