places=2304   b=4   r=19   d=15   w=3   n=511   l=32   m=1024   z=3
[94] 526975057 ns 8.028172386534795 Gnodes/s ( nodes: 4230646601 )
[95] 540474443 ns 7.827653380827852 Gnodes/s ( nodes: 4230646601 )
[96] 507916436 ns 8.329414646073788 Gnodes/s ( nodes: 4230646601 )
[97] 471101550 ns 8.980328341097582 Gnodes/s ( nodes: 4230646601 )
[98] 511747204 ns 8.267063440565471 Gnodes/s ( nodes: 4230646601 )
[99] 633309135 ns 6.680223554646815 Gnodes/s ( nodes: 4230646601 )
[100] 550549828 ns 7.684402729483733 Gnodes/s ( nodes: 4230646601 )
[101] 540178311 ns 7.831944590977848 Gnodes/s ( nodes: 4230646601 )
[102] 534802575 ns 7.910669841109123 Gnodes/s ( nodes: 4230646601 )
[103] 530740718 ns 7.971211662339425 Gnodes/s ( nodes: 4230646601 )
[104] 589350891 ns 7.178485119147805 Gnodes/s ( nodes: 4230646601 )
[105] 499400393 ns 8.471452286181922 Gnodes/s ( nodes: 4230646601 )
[106] 492557431 ns 8.589143792655522 Gnodes/s ( nodes: 4230646601 )
[107] 532145340 ns 7.950171284033043 Gnodes/s ( nodes: 4230646601 )
[108] 486987838 ns 8.687376297475421 Gnodes/s ( nodes: 4230646601 )
[109] 519569762 ns 8.142595875315777 Gnodes/s ( nodes: 4230646601 )
[110] 544510496 ns 7.769632784085029 Gnodes/s ( nodes: 4230646601 )
[111] 549186930 ns 7.703472843026327 Gnodes/s ( nodes: 4230646601 )
[112] 507897635 ns 8.329722978528931 Gnodes/s ( nodes: 4230646601 )
[113] 509142700 ns 8.309353352213437 Gnodes/s ( nodes: 4230646601 )
[114] 531014833 ns 7.967096845673236 Gnodes/s ( nodes: 4230646601 )
[115] 536980579 ns 7.878584005549295 Gnodes/s ( nodes: 4230646601 )
[116] 469848995 ns 9.0042687033948 Gnodes/s ( nodes: 4230646601 )
[117] 547041092 ns 7.733690691374973 Gnodes/s ( nodes: 4230646601 )
[118] 591972652 ns 7.146692649916537 Gnodes/s ( nodes: 4230646601 )
[119] 589296078 ns 7.179152821376829 Gnodes/s ( nodes: 4230646601 )
[120] 513030890 ns 8.246377914982858 Gnodes/s ( nodes: 4230646601 )
[121] 526784840 ns 8.031071283296612 Gnodes/s ( nodes: 4230646601 )
[122] 483807277 ns 8.744487324030059 Gnodes/s ( nodes: 4230646601 )
[123] 510760839 ns 8.283028529131224 Gnodes/s ( nodes: 4230646601 )
[124] 518902777 ns 8.153062169871564 Gnodes/s ( nodes: 4230646601 )
[125] 497654768 ns 8.501167622692204 Gnodes/s ( nodes: 4230646601 )
[126] 508293900 ns 8.323229141644234 Gnodes/s ( nodes: 4230646601 )
[127] 513442541 ns 8.239766406500392 Gnodes/s ( nodes: 4230646601 )
[128] 494279847 ns 8.559213220360165 Gnodes/s ( nodes: 4230646601 )
[129] 532332589 ns 7.947374796172774 Gnodes/s ( nodes: 4230646601 )
[130] 529244018 ns 7.993754217548851 Gnodes/s ( nodes: 4230646601 )
[131] 583143929 ns 7.254892644179444 Gnodes/s ( nodes: 4230646601 )
[132] 515298438 ns 8.210090093461529 Gnodes/s ( nodes: 4230646601 )
[133] 513410974 ns 8.240273027354496 Gnodes/s ( nodes: 4230646601 )
[134] 498394632 ns 8.488547687648449 Gnodes/s ( nodes: 4230646601 )
[135] 453356202 ns 9.331837928622845 Gnodes/s ( nodes: 4230646601 )
[136] 475149931 ns 8.903813985821667 Gnodes/s ( nodes: 4230646601 )
[137] 561708302 ns 7.531750173420082 Gnodes/s ( nodes: 4230646601 )
[138] 601327250 ns 7.03551452391356 Gnodes/s ( nodes: 4230646601 )
[139] 507077775 ns 8.343190748204258 Gnodes/s ( nodes: 4230646601 )
[140] 501048890 ns 8.443580427850065 Gnodes/s ( nodes: 4230646601 )
[141] 540207734 ns 7.831518015623227 Gnodes/s ( nodes: 4230646601 )
[142] 560043977 ns 7.554132844464105 Gnodes/s ( nodes: 4230646601 )
[143] 575127890 ns 7.356010158018941 Gnodes/s ( nodes: 4230646601 )
[144] 523803385 ns 8.076783621778237 Gnodes/s ( nodes: 4230646601 )
[145] 560142037 ns 7.552810397267149 Gnodes/s ( nodes: 4230646601 )
[146] 552753624 ns 7.653765470382515 Gnodes/s ( nodes: 4230646601 )
[147] 561027738 ns 7.540886687852144 Gnodes/s ( nodes: 4230646601 )
[148] 513653871 ns 8.236376361310436 Gnodes/s ( nodes: 4230646601 )
[149] 532702489 ns 7.941856267542238 Gnodes/s ( nodes: 4230646601 )
[150] 515157915 ns 8.212329613532193 Gnodes/s ( nodes: 4230646601 )
[151] 525979333 ns 8.043370405582076 Gnodes/s ( nodes: 4230646601 )
[152] 514748076 ns 8.218868215837682 Gnodes/s ( nodes: 4230646601 )
[153] 477337595 ns 8.863007325035859 Gnodes/s ( nodes: 4230646601 )
[154] 558552285 ns 7.574307212797455 Gnodes/s ( nodes: 4230646601 )
[155] 651971108 ns 6.489009327388784 Gnodes/s ( nodes: 4230646601 )
[156] 543597923 ns 7.782676169275945 Gnodes/s ( nodes: 4230646601 )
[157] 583367624 ns 7.25211072220902 Gnodes/s ( nodes: 4230646601 )
[158] 508363932 ns 8.322082537122244 Gnodes/s ( nodes: 4230646601 )
[159] 547120688 ns 7.732565581581517 Gnodes/s ( nodes: 4230646601 )
[160] 516353048 ns 8.193321637950319 Gnodes/s ( nodes: 4230646601 )
[161] 523279501 ns 8.084869735801098 Gnodes/s ( nodes: 4230646601 )
[162] 530255932 ns 7.978499335298337 Gnodes/s ( nodes: 4230646601 )
[163] 444320880 ns 9.521602048051399 Gnodes/s ( nodes: 4230646601 )
[164] 525508085 ns 8.050583276944256 Gnodes/s ( nodes: 4230646601 )
[165] 514520593 ns 8.222501992257479 Gnodes/s ( nodes: 4230646601 )
[166] 507031380 ns 8.343954176958436 Gnodes/s ( nodes: 4230646601 )
[167] 552741835 ns 7.653928711583772 Gnodes/s ( nodes: 4230646601 )
[168] 577210490 ns 7.329469360475414 Gnodes/s ( nodes: 4230646601 )
[169] 499878365 ns 8.463352081660906 Gnodes/s ( nodes: 4230646601 )
[170] 492936640 ns 8.58253628904518 Gnodes/s ( nodes: 4230646601 )
[171] 479837114 ns 8.816839043009082 Gnodes/s ( nodes: 4230646601 )
[172] 511447651 ns 8.271905429085644 Gnodes/s ( nodes: 4230646601 )
[173] 501934951 ns 8.428675055545195 Gnodes/s ( nodes: 4230646601 )
[174] 553987598 ns 7.636717168892289 Gnodes/s ( nodes: 4230646601 )
[175] 574603529 ns 7.36272296893603 Gnodes/s ( nodes: 4230646601 )
[176] 507704660 ns 8.332889048132825 Gnodes/s ( nodes: 4230646601 )
[177] 503719024 ns 8.398822358156558 Gnodes/s ( nodes: 4230646601 )
[178] 569131758 ns 7.433509976436774 Gnodes/s ( nodes: 4230646601 )
[179] 520235582 ns 8.132174628916482 Gnodes/s ( nodes: 4230646601 )
[180] 522560555 ns 8.095993010800441 Gnodes/s ( nodes: 4230646601 )
[181] 515934693 ns 8.199965341349898 Gnodes/s ( nodes: 4230646601 )
[182] 510101739 ns 8.293730990397584 Gnodes/s ( nodes: 4230646601 )
[183] 536867987 ns 7.880236302858565 Gnodes/s ( nodes: 4230646601 )
[184] 518913878 ns 8.152887753370127 Gnodes/s ( nodes: 4230646601 )
[185] 516539878 ns 8.190358152754278 Gnodes/s ( nodes: 4230646601 )
[186] 526648961 ns 8.033143354098442 Gnodes/s ( nodes: 4230646601 )
[187] 510519519 ns 8.286943874911863 Gnodes/s ( nodes: 4230646601 )
[188] 508060908 ns 8.327046097000638 Gnodes/s ( nodes: 4230646601 )
[189] 529834218 ns 7.984849708215712 Gnodes/s ( nodes: 4230646601 )
[190] 485575790 ns 8.71263907329482 Gnodes/s ( nodes: 4230646601 )
[191] 521896520 ns 8.106293946930322 Gnodes/s ( nodes: 4230646601 )
[192] 465107527 ns 9.096061352281662 Gnodes/s ( nodes: 4230646601 )
[193] 498716917 ns 8.48306214765921 Gnodes/s ( nodes: 4230646601 )
[194] 590544214 ns 7.163979428981418 Gnodes/s ( nodes: 4230646601 )
[195] 526826064 ns 8.030442854095389 Gnodes/s ( nodes: 4230646601 )
[196] 527761472 ns 8.016209642904741 Gnodes/s ( nodes: 4230646601 )
[197] 519331211 ns 8.146336117279883 Gnodes/s ( nodes: 4230646601 )
[198] 503676131 ns 8.399537600879482 Gnodes/s ( nodes: 4230646601 )
[199] 533827115 ns 7.925124974215669 Gnodes/s ( nodes: 4230646601 )
[200] 523291664 ns 8.084681817136685 Gnodes/s ( nodes: 4230646601 )
[201] 543363805 ns 7.786029474304053 Gnodes/s ( nodes: 4230646601 )
[202] 495453631 ns 8.538935505349036 Gnodes/s ( nodes: 4230646601 )
[203] 550210984 ns 7.689135120937535 Gnodes/s ( nodes: 4230646601 )
[204] 501035482 ns 8.443806382957924 Gnodes/s ( nodes: 4230646601 )
[205] 587363505 ns 7.202774031730146 Gnodes/s ( nodes: 4230646601 )
[206] 514605911 ns 8.221138759908259 Gnodes/s ( nodes: 4230646601 )
[207] 505155304 ns 8.374942453341042 Gnodes/s ( nodes: 4230646601 )
[208] 497035790 ns 8.511754457360103 Gnodes/s ( nodes: 4230646601 )
[209] 482855480 ns 8.761724317594988 Gnodes/s ( nodes: 4230646601 )
[210] 487268070 ns 8.682380113681571 Gnodes/s ( nodes: 4230646601 )
[211] 536143935 ns 7.890878409358487 Gnodes/s ( nodes: 4230646601 )
[212] 482615121 ns 8.766087958939023 Gnodes/s ( nodes: 4230646601 )
[213] 597382812 ns 7.081969075802602 Gnodes/s ( nodes: 4230646601 )
[214] 563517962 ns 7.507562999384925 Gnodes/s ( nodes: 4230646601 )
[215] 507894722 ns 8.32977075316014 Gnodes/s ( nodes: 4230646601 )
[216] 538721079 ns 7.853129877251378 Gnodes/s ( nodes: 4230646601 )
[217] 538875105 ns 7.850885226920995 Gnodes/s ( nodes: 4230646601 )
[218] 543646937 ns 7.781974500483574 Gnodes/s ( nodes: 4230646601 )
[219] 529045842 ns 7.996748608790692 Gnodes/s ( nodes: 4230646601 )
[220] 524584988 ns 8.064749655016815 Gnodes/s ( nodes: 4230646601 )
[221] 499456444 ns 8.470501585920072 Gnodes/s ( nodes: 4230646601 )
[222] 566932453 ns 7.462346843284345 Gnodes/s ( nodes: 4230646601 )
[223] 501479897 ns 8.436323422551871 Gnodes/s ( nodes: 4230646601 )
[224] 503151076 ns 8.408302799694301 Gnodes/s ( nodes: 4230646601 )
[225] 510868594 ns 8.281281430660817 Gnodes/s ( nodes: 4230646601 )
[226] 527301283 ns 8.023205589279781 Gnodes/s ( nodes: 4230646601 )
[227] 500264513 ns 8.456819324699932 Gnodes/s ( nodes: 4230646601 )
[228] 552080589 ns 7.66309608650269 Gnodes/s ( nodes: 4230646601 )
[229] 547455815 ns 7.727832064401398 Gnodes/s ( nodes: 4230646601 )
[230] 501043543 ns 8.443670535436878 Gnodes/s ( nodes: 4230646601 )
[231] 499530762 ns 8.469241381775003 Gnodes/s ( nodes: 4230646601 )
[232] 532683490 ns 7.942139526419338 Gnodes/s ( nodes: 4230646601 )
[233] 524344823 ns 8.068443542161186 Gnodes/s ( nodes: 4230646601 )
[234] 507513061 ns 8.336034924232226 Gnodes/s ( nodes: 4230646601 )
[235] 531280084 ns 7.963119131339393 Gnodes/s ( nodes: 4230646601 )
[236] 556898653 ns 7.596798049716238 Gnodes/s ( nodes: 4230646601 )
[237] 540131908 ns 7.832617437220539 Gnodes/s ( nodes: 4230646601 )
[238] 517319821 ns 8.178009867903361 Gnodes/s ( nodes: 4230646601 )
[239] 513090268 ns 8.245423592793617 Gnodes/s ( nodes: 4230646601 )
[240] 565836617 ns 7.476798909604678 Gnodes/s ( nodes: 4230646601 )
[241] 550181210 ns 7.689551231675106 Gnodes/s ( nodes: 4230646601 )
[242] 523730754 ns 8.07790371042446 Gnodes/s ( nodes: 4230646601 )
[243] 581877614 ns 7.270681152205316 Gnodes/s ( nodes: 4230646601 )
[244] 513975246 ns 8.231226375053868 Gnodes/s ( nodes: 4230646601 )
[245] 586072896 ns 7.218635480116112 Gnodes/s ( nodes: 4230646601 )
[246] 518270375 ns 8.163010669865125 Gnodes/s ( nodes: 4230646601 )
[247] 478573447 ns 8.840119792521627 Gnodes/s ( nodes: 4230646601 )
[248] 520511666 ns 8.127861251432547 Gnodes/s ( nodes: 4230646601 )
[249] 490085818 ns 8.632460776492007 Gnodes/s ( nodes: 4230646601 )
[250] 593782594 ns 7.124908415553858 Gnodes/s ( nodes: 4230646601 )
[251] 592545542 ns 7.13978302278747 Gnodes/s ( nodes: 4230646601 )
[252] 596141142 ns 7.096719724470887 Gnodes/s ( nodes: 4230646601 )
[253] 460307827 ns 9.190907372948059 Gnodes/s ( nodes: 4230646601 )
[254] 492170773 ns 8.5958915748132 Gnodes/s ( nodes: 4230646601 )
[255] 535306341 ns 7.903225269285573 Gnodes/s ( nodes: 4230646601 )
[256] 553499368 ns 7.64345335440383 Gnodes/s ( nodes: 4230646601 )
[257] 487378738 ns 8.680408625047571 Gnodes/s ( nodes: 4230646601 )
[258] 486770206 ns 8.691260370606988 Gnodes/s ( nodes: 4230646601 )
[259] 456577957 ns 9.265989599668737 Gnodes/s ( nodes: 4230646601 )
[260] 554025672 ns 7.636192354999752 Gnodes/s ( nodes: 4230646601 )
[261] 492084766 ns 8.597393972159667 Gnodes/s ( nodes: 4230646601 )
[262] 585380916 ns 7.2271686441517 Gnodes/s ( nodes: 4230646601 )
[263] 498118476 ns 8.493253723437475 Gnodes/s ( nodes: 4230646601 )
[264] 544929132 ns 7.763663846476096 Gnodes/s ( nodes: 4230646601 )
[265] 464088153 ns 9.11604093673126 Gnodes/s ( nodes: 4230646601 )
[266] 476288006 ns 8.882538606273449 Gnodes/s ( nodes: 4230646601 )
[267] 525642541 ns 8.048523989233209 Gnodes/s ( nodes: 4230646601 )
[268] 518431013 ns 8.160481327146222 Gnodes/s ( nodes: 4230646601 )
[269] 563252186 ns 7.511105515709441 Gnodes/s ( nodes: 4230646601 )
[270] 590242901 ns 7.167636567644208 Gnodes/s ( nodes: 4230646601 )
[271] 533122371 ns 7.93560133870278 Gnodes/s ( nodes: 4230646601 )
[272] 541339103 ns 7.815150573004146 Gnodes/s ( nodes: 4230646601 )
[273] 528327226 ns 8.007625563858412 Gnodes/s ( nodes: 4230646601 )
[274] 505513097 ns 8.369014820994837 Gnodes/s ( nodes: 4230646601 )
[275] 483414707 ns 8.751588521695513 Gnodes/s ( nodes: 4230646601 )
[276] 506887780 ns 8.34631799764437 Gnodes/s ( nodes: 4230646601 )
[277] 460686354 ns 9.183355582961331 Gnodes/s ( nodes: 4230646601 )
[278] 516611099 ns 8.189229014222166 Gnodes/s ( nodes: 4230646601 )
[279] 497791162 ns 8.498838316056725 Gnodes/s ( nodes: 4230646601 )
[280] 504304997 ns 8.389063416319866 Gnodes/s ( nodes: 4230646601 )
[281] 532378759 ns 7.946685568272269 Gnodes/s ( nodes: 4230646601 )
[282] 521846501 ns 8.107070935405199 Gnodes/s ( nodes: 4230646601 )
[283] 564471292 ns 7.494883550251481 Gnodes/s ( nodes: 4230646601 )
[284] 490928345 ns 8.617645821611706 Gnodes/s ( nodes: 4230646601 )
[285] 533171053 ns 7.934876766462414 Gnodes/s ( nodes: 4230646601 )
[286] 508772081 ns 8.315406365625632 Gnodes/s ( nodes: 4230646601 )
[287] 531795363 ns 7.955403328704842 Gnodes/s ( nodes: 4230646601 )
[288] 557996501 ns 7.581851487273036 Gnodes/s ( nodes: 4230646601 )
[289] 578329285 ns 7.315290286570911 Gnodes/s ( nodes: 4230646601 )
[290] 513676077 ns 8.236020306236687 Gnodes/s ( nodes: 4230646601 )
[291] 511903124 ns 8.264545384958424 Gnodes/s ( nodes: 4230646601 )
[292] 531109223 ns 7.9656809141874 Gnodes/s ( nodes: 4230646601 )
[293] 558398899 ns 7.576387791194409 Gnodes/s ( nodes: 4230646601 )
[294] 541495707 ns 7.812890381788383 Gnodes/s ( nodes: 4230646601 )
[295] 515788463 ns 8.202290094650682 Gnodes/s ( nodes: 4230646601 )
[296] 469184693 ns 9.017017528745338 Gnodes/s ( nodes: 4230646601 )
[297] 513984232 ns 8.231082468304203 Gnodes/s ( nodes: 4230646601 )
[298] 497955747 ns 8.496029268641015 Gnodes/s ( nodes: 4230646601 )
[299] 494657060 ns 8.552686180199268 Gnodes/s ( nodes: 4230646601 )
[300] 523726056 ns 8.077976171955058 Gnodes/s ( nodes: 4230646601 )
[301] 512943061 ns 8.247789906256282 Gnodes/s ( nodes: 4230646601 )
[302] 554357109 ns 7.631626856254495 Gnodes/s ( nodes: 4230646601 )
[303] 492155398 ns 8.596160111607675 Gnodes/s ( nodes: 4230646601 )
[304] 544350660 ns 7.771914157319108 Gnodes/s ( nodes: 4230646601 )
[305] 551040433 ns 7.677561114648732 Gnodes/s ( nodes: 4230646601 )
[306] 503833546 ns 8.3969132952493 Gnodes/s ( nodes: 4230646601 )
[307] 513963307 ns 8.231417580555027 Gnodes/s ( nodes: 4230646601 )
[308] 565999336 ns 7.474649406655841 Gnodes/s ( nodes: 4230646601 )
[309] 519231573 ns 8.147899359348088 Gnodes/s ( nodes: 4230646601 )
[310] 491283082 ns 8.611423344311294 Gnodes/s ( nodes: 4230646601 )
[311] 481357604 ns 8.788988822123189 Gnodes/s ( nodes: 4230646601 )
[312] 515317750 ns 8.209782412889911 Gnodes/s ( nodes: 4230646601 )
[313] 512373100 ns 8.256964702089162 Gnodes/s ( nodes: 4230646601 )
[314] 518169708 ns 8.164596532146183 Gnodes/s ( nodes: 4230646601 )
[315] 476818143 ns 8.872662802598096 Gnodes/s ( nodes: 4230646601 )
[316] 500443728 ns 8.453790834601088 Gnodes/s ( nodes: 4230646601 )
[317] 495095995 ns 8.545103664189407 Gnodes/s ( nodes: 4230646601 )
[318] 485770170 ns 8.709152727513095 Gnodes/s ( nodes: 4230646601 )
[319] 508277015 ns 8.323505639931406 Gnodes/s ( nodes: 4230646601 )
[320] 512908434 ns 8.248346723423152 Gnodes/s ( nodes: 4230646601 )
[321] 475337354 ns 8.900303259145925 Gnodes/s ( nodes: 4230646601 )
[322] 575444160 ns 7.351967219547419 Gnodes/s ( nodes: 4230646601 )
[323] 494001137 ns 8.564042234178096 Gnodes/s ( nodes: 4230646601 )
[324] 453645580 ns 9.325885200953573 Gnodes/s ( nodes: 4230646601 )
[325] 564349938 ns 7.496495199402325 Gnodes/s ( nodes: 4230646601 )
[326] 492649473 ns 8.587539077708502 Gnodes/s ( nodes: 4230646601 )
[327] 572782082 ns 7.38613642771039 Gnodes/s ( nodes: 4230646601 )
[328] 558795536 ns 7.571010017875304 Gnodes/s ( nodes: 4230646601 )
[329] 507358247 ns 8.338578560643757 Gnodes/s ( nodes: 4230646601 )
[330] 570774360 ns 7.412117462669486 Gnodes/s ( nodes: 4230646601 )
[331] 547957866 ns 7.720751655383664 Gnodes/s ( nodes: 4230646601 )
[332] 530044741 ns 7.981678288173035 Gnodes/s ( nodes: 4230646601 )
[333] 492201912 ns 8.595347758421548 Gnodes/s ( nodes: 4230646601 )
[334] 509406696 ns 8.305047095415487 Gnodes/s ( nodes: 4230646601 )
[335] 600650808 ns 7.043437792228858 Gnodes/s ( nodes: 4230646601 )
[336] 517924837 ns 8.168456692491077 Gnodes/s ( nodes: 4230646601 )
[337] 491631675 ns 8.605317387249306 Gnodes/s ( nodes: 4230646601 )
[338] 479824438 ns 8.817071966226115 Gnodes/s ( nodes: 4230646601 )
[339] 570202960 ns 7.419545140558372 Gnodes/s ( nodes: 4230646601 )
[340] 541417455 ns 7.814019592331023 Gnodes/s ( nodes: 4230646601 )
[341] 519293765 ns 8.146923545288475 Gnodes/s ( nodes: 4230646601 )
[342] 517760838 ns 8.171044023611534 Gnodes/s ( nodes: 4230646601 )
[343] 518032446 ns 8.166759888626745 Gnodes/s ( nodes: 4230646601 )
[344] 493318622 ns 8.575890737406624 Gnodes/s ( nodes: 4230646601 )
[345] 523669815 ns 8.078843729039452 Gnodes/s ( nodes: 4230646601 )
[346] 439957685 ns 9.61603068940596 Gnodes/s ( nodes: 4230646601 )
[347] 643624912 ns 6.573155454554562 Gnodes/s ( nodes: 4230646601 )
