places=9216   b=4   r=19   d=15   w=3   n=511   l=32   m=1024   z=3
[62] 1839877444 ns 2.299417613274463 Gnodes/s ( nodes: 4230646601 )
[63] 1702337676 ns 2.485198242772135 Gnodes/s ( nodes: 4230646601 )
[64] 1657124615 ns 2.553004501112911 Gnodes/s ( nodes: 4230646601 )
[65] 1743353753 ns 2.426728708226781 Gnodes/s ( nodes: 4230646601 )
[66] 1833621943 ns 2.307262201540964 Gnodes/s ( nodes: 4230646601 )
[67] 1697287165 ns 2.492593291365636 Gnodes/s ( nodes: 4230646601 )
[68] 1612200907 ns 2.624143543544105 Gnodes/s ( nodes: 4230646601 )
[69] 1541063837 ns 2.745276671494563 Gnodes/s ( nodes: 4230646601 )
[70] 1548947610 ns 2.731303869599566 Gnodes/s ( nodes: 4230646601 )
[71] 1858296255 ns 2.276626554897728 Gnodes/s ( nodes: 4230646601 )
[72] 1764307628 ns 2.397907560936987 Gnodes/s ( nodes: 4230646601 )
[73] 1678726520 ns 2.520152359897192 Gnodes/s ( nodes: 4230646601 )
[74] 1654495743 ns 2.557061037418456 Gnodes/s ( nodes: 4230646601 )
[75] 1797788081 ns 2.353251000889242 Gnodes/s ( nodes: 4230646601 )
[76] 1607256861 ns 2.632215611366427 Gnodes/s ( nodes: 4230646601 )
[77] 1757282063 ns 2.407494328928343 Gnodes/s ( nodes: 4230646601 )
[78] 1718413269 ns 2.46194944913452 Gnodes/s ( nodes: 4230646601 )
[79] 1963170822 ns 2.155006866233875 Gnodes/s ( nodes: 4230646601 )
[80] 1763182489 ns 2.399437736816135 Gnodes/s ( nodes: 4230646601 )
[81] 1777237617 ns 2.380461993676111 Gnodes/s ( nodes: 4230646601 )
[82] 1837913026 ns 2.301875301579151 Gnodes/s ( nodes: 4230646601 )
[83] 1737902751 ns 2.43434024059497 Gnodes/s ( nodes: 4230646601 )
[84] 1613234431 ns 2.622462377261275 Gnodes/s ( nodes: 4230646601 )
[85] 1704708733 ns 2.481741613158029 Gnodes/s ( nodes: 4230646601 )
[86] 1907033677 ns 2.218443571303539 Gnodes/s ( nodes: 4230646601 )
[87] 1697798412 ns 2.491842712949834 Gnodes/s ( nodes: 4230646601 )
[88] 1894557944 ns 2.233052102944812 Gnodes/s ( nodes: 4230646601 )
[89] 1876000726 ns 2.255141238682015 Gnodes/s ( nodes: 4230646601 )
[90] 1638619037 ns 2.581836598667564 Gnodes/s ( nodes: 4230646601 )
[91] 1637627521 ns 2.583399794366304 Gnodes/s ( nodes: 4230646601 )
[92] 1700266729 ns 2.488225246569534 Gnodes/s ( nodes: 4230646601 )
[93] 1650186505 ns 2.563738455126925 Gnodes/s ( nodes: 4230646601 )
[94] 1598541094 ns 2.646567308703795 Gnodes/s ( nodes: 4230646601 )
[95] 1805155088 ns 2.343647163129509 Gnodes/s ( nodes: 4230646601 )
[96] 1608451956 ns 2.630259850297947 Gnodes/s ( nodes: 4230646601 )
[97] 1905136014 ns 2.220653312892546 Gnodes/s ( nodes: 4230646601 )
[98] 1733499195 ns 2.44052412207783 Gnodes/s ( nodes: 4230646601 )
[99] 1761248942 ns 2.402071904835813 Gnodes/s ( nodes: 4230646601 )
[100] 1708593232 ns 2.476099355753506 Gnodes/s ( nodes: 4230646601 )
[101] 1702239942 ns 2.485340930274094 Gnodes/s ( nodes: 4230646601 )
[102] 1821666791 ns 2.322404197025294 Gnodes/s ( nodes: 4230646601 )
[103] 1629500702 ns 2.596284000250771 Gnodes/s ( nodes: 4230646601 )
[104] 1773447998 ns 2.385548719652957 Gnodes/s ( nodes: 4230646601 )
[105] 1878405657 ns 2.252253971464695 Gnodes/s ( nodes: 4230646601 )
[106] 1852102971 ns 2.284239411762166 Gnodes/s ( nodes: 4230646601 )
[107] 1835341884 ns 2.305100013180978 Gnodes/s ( nodes: 4230646601 )
[108] 1792540601 ns 2.360139903464312 Gnodes/s ( nodes: 4230646601 )
[109] 1613692869 ns 2.621717355435621 Gnodes/s ( nodes: 4230646601 )
[110] 1833011969 ns 2.308029992465368 Gnodes/s ( nodes: 4230646601 )
[111] 1710071972 ns 2.473958213613713 Gnodes/s ( nodes: 4230646601 )
[112] 1746363080 ns 2.422546977459006 Gnodes/s ( nodes: 4230646601 )
[113] 1747392083 ns 2.421120389727667 Gnodes/s ( nodes: 4230646601 )
[114] 1446357648 ns 2.925034901879262 Gnodes/s ( nodes: 4230646601 )
[115] 1650938151 ns 2.562571225601292 Gnodes/s ( nodes: 4230646601 )
[116] 1936333098 ns 2.184875425292141 Gnodes/s ( nodes: 4230646601 )
[117] 1648152311 ns 2.566902690221086 Gnodes/s ( nodes: 4230646601 )
[118] 1759102180 ns 2.40500333016471 Gnodes/s ( nodes: 4230646601 )
[119] 1732889219 ns 2.44138318515328 Gnodes/s ( nodes: 4230646601 )
[120] 1585712810 ns 2.667977816865842 Gnodes/s ( nodes: 4230646601 )
[121] 1524308153 ns 2.775453632963675 Gnodes/s ( nodes: 4230646601 )
[122] 1580264363 ns 2.67717649024779 Gnodes/s ( nodes: 4230646601 )
[123] 1752555607 ns 2.413987084975843 Gnodes/s ( nodes: 4230646601 )
[124] 1779254327 ns 2.377763840053879 Gnodes/s ( nodes: 4230646601 )
[125] 1785311526 ns 2.369696570815731 Gnodes/s ( nodes: 4230646601 )
[126] 1803396701 ns 2.345932316862989 Gnodes/s ( nodes: 4230646601 )
[127] 1767300808 ns 2.393846357026053 Gnodes/s ( nodes: 4230646601 )
[128] 1869321097 ns 2.263199515476286 Gnodes/s ( nodes: 4230646601 )
[129] 1841451505 ns 2.29745208576644 Gnodes/s ( nodes: 4230646601 )
[130] 1719805069 ns 2.459957048190326 Gnodes/s ( nodes: 4230646601 )
[131] 1864981617 ns 2.268465577588586 Gnodes/s ( nodes: 4230646601 )
[132] 1736071560 ns 2.436907958448441 Gnodes/s ( nodes: 4230646601 )
[133] 1744106355 ns 2.425681546811404 Gnodes/s ( nodes: 4230646601 )
[134] 1935050494 ns 2.186323620038827 Gnodes/s ( nodes: 4230646601 )
[135] 1799382662 ns 2.351165591591101 Gnodes/s ( nodes: 4230646601 )
[136] 1784116743 ns 2.371283503503335 Gnodes/s ( nodes: 4230646601 )
[137] 1578742199 ns 2.679757723382423 Gnodes/s ( nodes: 4230646601 )
[138] 1475135239 ns 2.867972026665143 Gnodes/s ( nodes: 4230646601 )
[139] 1563876100 ns 2.705231316598546 Gnodes/s ( nodes: 4230646601 )
[140] 1772578693 ns 2.386718636361269 Gnodes/s ( nodes: 4230646601 )
[141] 1794781954 ns 2.357192522228803 Gnodes/s ( nodes: 4230646601 )
[142] 1709806394 ns 2.474342484532784 Gnodes/s ( nodes: 4230646601 )
[143] 1393306850 ns 3.036406948691884 Gnodes/s ( nodes: 4230646601 )
[144] 1633123397 ns 2.590524763022546 Gnodes/s ( nodes: 4230646601 )
[145] 1587701648 ns 2.664635768520661 Gnodes/s ( nodes: 4230646601 )
[146] 1721946387 ns 2.456897980645433 Gnodes/s ( nodes: 4230646601 )
[147] 1781902560 ns 2.374230048246858 Gnodes/s ( nodes: 4230646601 )
[148] 1774213615 ns 2.384519296454616 Gnodes/s ( nodes: 4230646601 )
[149] 1500689198 ns 2.819135772176058 Gnodes/s ( nodes: 4230646601 )
[150] 1580429426 ns 2.676896880936713 Gnodes/s ( nodes: 4230646601 )
[151] 1625016496 ns 2.603448402778552 Gnodes/s ( nodes: 4230646601 )
[152] 1806303586 ns 2.342157007155496 Gnodes/s ( nodes: 4230646601 )
[153] 1740358694 ns 2.430904971248415 Gnodes/s ( nodes: 4230646601 )
[154] 1649036942 ns 2.565525667283687 Gnodes/s ( nodes: 4230646601 )
[155] 1593486236 ns 2.654962751118485 Gnodes/s ( nodes: 4230646601 )
[156] 1679319168 ns 2.519262973719597 Gnodes/s ( nodes: 4230646601 )
[157] 1624274986 ns 2.604636922605419 Gnodes/s ( nodes: 4230646601 )
[158] 1878665655 ns 2.251942270696379 Gnodes/s ( nodes: 4230646601 )
[159] 1806603539 ns 2.341768135438154 Gnodes/s ( nodes: 4230646601 )
[160] 1767989480 ns 2.392913899578181 Gnodes/s ( nodes: 4230646601 )
[161] 1818947746 ns 2.325875831399502 Gnodes/s ( nodes: 4230646601 )
[162] 1763290327 ns 2.399290993785393 Gnodes/s ( nodes: 4230646601 )
[163] 1680902708 ns 2.516889633686044 Gnodes/s ( nodes: 4230646601 )
[164] 1707865874 ns 2.47715389446326 Gnodes/s ( nodes: 4230646601 )
[165] 1583031048 ns 2.672497552303219 Gnodes/s ( nodes: 4230646601 )
[166] 1820233957 ns 2.324232324493439 Gnodes/s ( nodes: 4230646601 )
[167] 1738878997 ns 2.432973546922426 Gnodes/s ( nodes: 4230646601 )
[168] 1784244018 ns 2.37111435337316 Gnodes/s ( nodes: 4230646601 )
[169] 1629551898 ns 2.596202432209987 Gnodes/s ( nodes: 4230646601 )
[170] 1791644570 ns 2.361320248357072 Gnodes/s ( nodes: 4230646601 )
[171] 1692359285 ns 2.499851325009866 Gnodes/s ( nodes: 4230646601 )
[172] 1870167616 ns 2.262175093186941 Gnodes/s ( nodes: 4230646601 )
[173] 1678917623 ns 2.51986550325227 Gnodes/s ( nodes: 4230646601 )
[174] 1626921118 ns 2.600400569021319 Gnodes/s ( nodes: 4230646601 )
[175] 1813336507 ns 2.333073086362343 Gnodes/s ( nodes: 4230646601 )
[176] 1793798915 ns 2.358484312607581 Gnodes/s ( nodes: 4230646601 )
[177] 1981987115 ns 2.134547984183035 Gnodes/s ( nodes: 4230646601 )
[178] 1687549984 ns 2.506975580641527 Gnodes/s ( nodes: 4230646601 )
[179] 1910591954 ns 2.214311952974968 Gnodes/s ( nodes: 4230646601 )
[180] 1991642750 ns 2.124199533776828 Gnodes/s ( nodes: 4230646601 )
[181] 1677340985 ns 2.522234082892811 Gnodes/s ( nodes: 4230646601 )
[182] 1743663641 ns 2.426297424297786 Gnodes/s ( nodes: 4230646601 )
[183] 1631435223 ns 2.59320538220352 Gnodes/s ( nodes: 4230646601 )
[184] 1705647555 ns 2.480375613706432 Gnodes/s ( nodes: 4230646601 )
[185] 1925264770 ns 2.197436252365434 Gnodes/s ( nodes: 4230646601 )
[186] 1756271713 ns 2.408879315019748 Gnodes/s ( nodes: 4230646601 )
[187] 1948569082 ns 2.171155562346134 Gnodes/s ( nodes: 4230646601 )
[188] 1894972253 ns 2.232563877546127 Gnodes/s ( nodes: 4230646601 )
[189] 1818455069 ns 2.326505984734891 Gnodes/s ( nodes: 4230646601 )
[190] 1519210724 ns 2.784766151374271 Gnodes/s ( nodes: 4230646601 )
[191] 1545806691 ns 2.736853596010214 Gnodes/s ( nodes: 4230646601 )
[192] 1708612862 ns 2.4760709082149 Gnodes/s ( nodes: 4230646601 )
[193] 1852749087 ns 2.28344282055501 Gnodes/s ( nodes: 4230646601 )
[194] 1778365103 ns 2.378952777392641 Gnodes/s ( nodes: 4230646601 )
[195] 1570192549 ns 2.694348921534718 Gnodes/s ( nodes: 4230646601 )
[196] 1576091652 ns 2.684264329191435 Gnodes/s ( nodes: 4230646601 )
[197] 1790740059 ns 2.362512962022256 Gnodes/s ( nodes: 4230646601 )
[198] 1564064682 ns 2.704905142151915 Gnodes/s ( nodes: 4230646601 )
[199] 1779624249 ns 2.3772695856315 Gnodes/s ( nodes: 4230646601 )
[200] 1790995665 ns 2.362175790637662 Gnodes/s ( nodes: 4230646601 )
[201] 1554696200 ns 2.721204696454523 Gnodes/s ( nodes: 4230646601 )
[202] 1507405626 ns 2.806574771932024 Gnodes/s ( nodes: 4230646601 )
[203] 1570666021 ns 2.693536719096058 Gnodes/s ( nodes: 4230646601 )
[204] 1902844024 ns 2.223328106581583 Gnodes/s ( nodes: 4230646601 )
[205] 1635650350 ns 2.58652260307345 Gnodes/s ( nodes: 4230646601 )
[206] 1526606385 ns 2.771275321896417 Gnodes/s ( nodes: 4230646601 )
[207] 1552884602 ns 2.724379258800842 Gnodes/s ( nodes: 4230646601 )
[208] 1870976131 ns 2.26119752727086 Gnodes/s ( nodes: 4230646601 )
[209] 1725661708 ns 2.451608320093755 Gnodes/s ( nodes: 4230646601 )
[210] 1792219400 ns 2.360562886999214 Gnodes/s ( nodes: 4230646601 )
[211] 1602294081 ns 2.640368363814732 Gnodes/s ( nodes: 4230646601 )
[212] 1712156956 ns 2.470945543966823 Gnodes/s ( nodes: 4230646601 )
[213] 1640213685 ns 2.579326486353514 Gnodes/s ( nodes: 4230646601 )
[214] 1605315976 ns 2.635398055117842 Gnodes/s ( nodes: 4230646601 )
[215] 1722666262 ns 2.455871281816512 Gnodes/s ( nodes: 4230646601 )
[216] 1716557959 ns 2.46461040177438 Gnodes/s ( nodes: 4230646601 )
[217] 1620159817 ns 2.611252641010291 Gnodes/s ( nodes: 4230646601 )
[218] 1648559727 ns 2.566268319983047 Gnodes/s ( nodes: 4230646601 )
[219] 1524903400 ns 2.774370232894753 Gnodes/s ( nodes: 4230646601 )
[220] 1585815044 ns 2.667805818217474 Gnodes/s ( nodes: 4230646601 )
[221] 1812967088 ns 2.333548484692625 Gnodes/s ( nodes: 4230646601 )
[222] 1821134690 ns 2.323082759463552 Gnodes/s ( nodes: 4230646601 )
[223] 1801337194 ns 2.348614471011695 Gnodes/s ( nodes: 4230646601 )
[224] 1957883840 ns 2.160826150442102 Gnodes/s ( nodes: 4230646601 )
[225] 1839608332 ns 2.299753989698716 Gnodes/s ( nodes: 4230646601 )
[226] 1654518008 ns 2.557026626814448 Gnodes/s ( nodes: 4230646601 )
[227] 1619649406 ns 2.612075542600483 Gnodes/s ( nodes: 4230646601 )
[228] 1789586960 ns 2.364035219054122 Gnodes/s ( nodes: 4230646601 )
[229] 1558161201 ns 2.715153347602833 Gnodes/s ( nodes: 4230646601 )
[230] 1762068268 ns 2.400954990127545 Gnodes/s ( nodes: 4230646601 )
[231] 1766245864 ns 2.395276154486723 Gnodes/s ( nodes: 4230646601 )
[232] 1703894802 ns 2.482927112656336 Gnodes/s ( nodes: 4230646601 )
[233] 1860233849 ns 2.274255251980419 Gnodes/s ( nodes: 4230646601 )
[234] 1649812631 ns 2.564319439375173 Gnodes/s ( nodes: 4230646601 )
[235] 1541150855 ns 2.745121664939154 Gnodes/s ( nodes: 4230646601 )
[236] 1654560966 ns 2.556960237752883 Gnodes/s ( nodes: 4230646601 )
[237] 1887684691 ns 2.241182874009969 Gnodes/s ( nodes: 4230646601 )
[238] 1760281220 ns 2.403392453962555 Gnodes/s ( nodes: 4230646601 )
[239] 1589410784 ns 2.66177041428706 Gnodes/s ( nodes: 4230646601 )
[240] 1728956684 ns 2.4469361437166 Gnodes/s ( nodes: 4230646601 )
[241] 1872773327 ns 2.259027582252617 Gnodes/s ( nodes: 4230646601 )
[242] 1639122822 ns 2.581043070242847 Gnodes/s ( nodes: 4230646601 )
[243] 1765318161 ns 2.396534910513505 Gnodes/s ( nodes: 4230646601 )
[244] 1824836663 ns 2.318370014577025 Gnodes/s ( nodes: 4230646601 )
[245] 1984054429 ns 2.132323861262376 Gnodes/s ( nodes: 4230646601 )
[246] 1716402461 ns 2.464833683899035 Gnodes/s ( nodes: 4230646601 )
[247] 1678338956 ns 2.52073431643566 Gnodes/s ( nodes: 4230646601 )
[248] 1611612714 ns 2.62510128162218 Gnodes/s ( nodes: 4230646601 )
[249] 1726065552 ns 2.451034722347555 Gnodes/s ( nodes: 4230646601 )
[250] 1890589862 ns 2.237738964983406 Gnodes/s ( nodes: 4230646601 )
[251] 1629141245 ns 2.596856849572917 Gnodes/s ( nodes: 4230646601 )
[252] 1810492405 ns 2.336738110204887 Gnodes/s ( nodes: 4230646601 )
[253] 1730192011 ns 2.445189073873258 Gnodes/s ( nodes: 4230646601 )
[254] 1647082473 ns 2.568569983805541 Gnodes/s ( nodes: 4230646601 )
[255] 1600553865 ns 2.643239127100543 Gnodes/s ( nodes: 4230646601 )
[256] 1737757820 ns 2.434543267369673 Gnodes/s ( nodes: 4230646601 )
[257] 1664201219 ns 2.542148481024517 Gnodes/s ( nodes: 4230646601 )
[258] 1556270904 ns 2.71845126071958 Gnodes/s ( nodes: 4230646601 )
[259] 1628560349 ns 2.597783130111072 Gnodes/s ( nodes: 4230646601 )
[260] 1736873344 ns 2.435783021032995 Gnodes/s ( nodes: 4230646601 )
[261] 1721491402 ns 2.457547331392365 Gnodes/s ( nodes: 4230646601 )
[262] 1824215991 ns 2.319158817745502 Gnodes/s ( nodes: 4230646601 )
[263] 1591262325 ns 2.658673264950203 Gnodes/s ( nodes: 4230646601 )
[264] 1567268123 ns 2.699376411039274 Gnodes/s ( nodes: 4230646601 )
[265] 1847157942 ns 2.290354552150148 Gnodes/s ( nodes: 4230646601 )
[266] 1653652035 ns 2.55836567273961 Gnodes/s ( nodes: 4230646601 )
[267] 1662045169 ns 2.545446224873327 Gnodes/s ( nodes: 4230646601 )
[268] 1845676714 ns 2.292192651567473 Gnodes/s ( nodes: 4230646601 )
[269] 1906164822 ns 2.219454767065259 Gnodes/s ( nodes: 4230646601 )
[270] 1607232805 ns 2.632255008632679 Gnodes/s ( nodes: 4230646601 )
[271] 1726226340 ns 2.450806422638644 Gnodes/s ( nodes: 4230646601 )
[272] 1897404147 ns 2.229702410890746 Gnodes/s ( nodes: 4230646601 )
[273] 1750176418 ns 2.417268657884522 Gnodes/s ( nodes: 4230646601 )
[274] 1667798898 ns 2.536664705842731 Gnodes/s ( nodes: 4230646601 )
[275] 1799377456 ns 2.351172394037152 Gnodes/s ( nodes: 4230646601 )
[276] 1654957974 ns 2.556346848358096 Gnodes/s ( nodes: 4230646601 )
[277] 1679720493 ns 2.518661062141367 Gnodes/s ( nodes: 4230646601 )
[278] 1556218708 ns 2.718542438316453 Gnodes/s ( nodes: 4230646601 )
[279] 1704557711 ns 2.481961492825044 Gnodes/s ( nodes: 4230646601 )
[280] 1672746621 ns 2.529161648206372 Gnodes/s ( nodes: 4230646601 )
[281] 1637977555 ns 2.582847724674713 Gnodes/s ( nodes: 4230646601 )
[282] 1623548075 ns 2.605803096406615 Gnodes/s ( nodes: 4230646601 )
[283] 1562671453 ns 2.707316750989499 Gnodes/s ( nodes: 4230646601 )
[284] 1537068045 ns 2.752413346150853 Gnodes/s ( nodes: 4230646601 )
[285] 1777374871 ns 2.380278167553771 Gnodes/s ( nodes: 4230646601 )
[286] 1823216520 ns 2.320430159880298 Gnodes/s ( nodes: 4230646601 )
[287] 1657589207 ns 2.552288940549309 Gnodes/s ( nodes: 4230646601 )
[288] 1713370834 ns 2.469194944286066 Gnodes/s ( nodes: 4230646601 )
[289] 1721791696 ns 2.457118715828677 Gnodes/s ( nodes: 4230646601 )
[290] 1571490972 ns 2.692122752455749 Gnodes/s ( nodes: 4230646601 )
[291] 1730344288 ns 2.444973887763081 Gnodes/s ( nodes: 4230646601 )
[292] 1633724785 ns 2.589571168806134 Gnodes/s ( nodes: 4230646601 )
[293] 1722294112 ns 2.456401941760804 Gnodes/s ( nodes: 4230646601 )
[294] 1614636897 ns 2.620184518798346 Gnodes/s ( nodes: 4230646601 )
[295] 1541981731 ns 2.743642493258566 Gnodes/s ( nodes: 4230646601 )
[296] 1755607111 ns 2.409791219511642 Gnodes/s ( nodes: 4230646601 )
[297] 1739794591 ns 2.431693156700934 Gnodes/s ( nodes: 4230646601 )
[298] 1616957628 ns 2.616423911016671 Gnodes/s ( nodes: 4230646601 )
[299] 1722310008 ns 2.456379270484968 Gnodes/s ( nodes: 4230646601 )
[300] 1734420442 ns 2.439227824207113 Gnodes/s ( nodes: 4230646601 )
[301] 1765603728 ns 2.396147297328317 Gnodes/s ( nodes: 4230646601 )
[302] 1641702774 ns 2.576986935760639 Gnodes/s ( nodes: 4230646601 )
[303] 1828397438 ns 2.313855025758355 Gnodes/s ( nodes: 4230646601 )
[304] 1759890728 ns 2.403925728847865 Gnodes/s ( nodes: 4230646601 )
[305] 1719794442 ns 2.459972248822979 Gnodes/s ( nodes: 4230646601 )
[306] 1680637320 ns 2.51728707357278 Gnodes/s ( nodes: 4230646601 )
[307] 1619607419 ns 2.612143258526281 Gnodes/s ( nodes: 4230646601 )
[308] 1768455877 ns 2.392282813511213 Gnodes/s ( nodes: 4230646601 )
[309] 1828468247 ns 2.313765419739334 Gnodes/s ( nodes: 4230646601 )
[310] 1709052445 ns 2.475434041463836 Gnodes/s ( nodes: 4230646601 )
[311] 2071926663 ns 2.041890128907521 Gnodes/s ( nodes: 4230646601 )
[312] 1641490824 ns 2.577319677420262 Gnodes/s ( nodes: 4230646601 )
[313] 1638910492 ns 2.581377458775827 Gnodes/s ( nodes: 4230646601 )
[314] 1835924146 ns 2.304368952397884 Gnodes/s ( nodes: 4230646601 )
[315] 1782832355 ns 2.372991823451622 Gnodes/s ( nodes: 4230646601 )
[316] 1831899802 ns 2.309431223466009 Gnodes/s ( nodes: 4230646601 )
[317] 1787365161 ns 2.366973852524364 Gnodes/s ( nodes: 4230646601 )
[318] 1518978185 ns 2.785192468712117 Gnodes/s ( nodes: 4230646601 )
[319] 1724394537 ns 2.453409884004985 Gnodes/s ( nodes: 4230646601 )
[320] 1805197880 ns 2.343591607253605 Gnodes/s ( nodes: 4230646601 )
[321] 1876270049 ns 2.254817531865851 Gnodes/s ( nodes: 4230646601 )
[322] 1548825448 ns 2.731519298358016 Gnodes/s ( nodes: 4230646601 )
[323] 1580658761 ns 2.676508494675657 Gnodes/s ( nodes: 4230646601 )
[324] 1504710952 ns 2.811600856215474 Gnodes/s ( nodes: 4230646601 )
[325] 1609405588 ns 2.628701324603578 Gnodes/s ( nodes: 4230646601 )
[326] 1721767656 ns 2.457153023090591 Gnodes/s ( nodes: 4230646601 )
[327] 1699048895 ns 2.490008741626002 Gnodes/s ( nodes: 4230646601 )
[328] 1696692142 ns 2.493467433645956 Gnodes/s ( nodes: 4230646601 )
[329] 1692565740 ns 2.499546399302635 Gnodes/s ( nodes: 4230646601 )
[330] 1527703645 ns 2.769284877238085 Gnodes/s ( nodes: 4230646601 )
[331] 1696766951 ns 2.493357498804796 Gnodes/s ( nodes: 4230646601 )
[332] 1805704167 ns 2.342934506281172 Gnodes/s ( nodes: 4230646601 )
[333] 1721211682 ns 2.457946715818304 Gnodes/s ( nodes: 4230646601 )
[334] 1722868898 ns 2.455582433411599 Gnodes/s ( nodes: 4230646601 )
[335] 1693049660 ns 2.498831960428142 Gnodes/s ( nodes: 4230646601 )
[336] 1658808544 ns 2.550412834743634 Gnodes/s ( nodes: 4230646601 )
[337] 1664136912 ns 2.542246716897534 Gnodes/s ( nodes: 4230646601 )
[338] 1753401019 ns 2.412823167750195 Gnodes/s ( nodes: 4230646601 )
