places=9216   b=4   r=29   d=13   w=3   n=511   l=32   m=1024   z=3
[345] 1229576869 ns 0.083102638457328 Gnodes/s ( nodes: 102181082 )
[346] 1193121603 ns 0.085641800251604 Gnodes/s ( nodes: 102181082 )
[347] 1281489323 ns 0.079736194571478 Gnodes/s ( nodes: 102181082 )
[348] 1053313746 ns 0.097009160269708 Gnodes/s ( nodes: 102181082 )
[349] 1220975221 ns 0.083688088212234 Gnodes/s ( nodes: 102181082 )
[350] 1291432526 ns 0.079122276962072 Gnodes/s ( nodes: 102181082 )
[351] 1214990408 ns 0.084100319909686 Gnodes/s ( nodes: 102181082 )
[352] 1192644355 ns 0.085676070633814 Gnodes/s ( nodes: 102181082 )
[353] 1324090684 ns 0.077170758192571 Gnodes/s ( nodes: 102181082 )
[354] 1256736098 ns 0.081306713607267 Gnodes/s ( nodes: 102181082 )
[355] 1437761844 ns 0.071069546341362 Gnodes/s ( nodes: 102181082 )
[356] 1260406924 ns 0.081069914846009 Gnodes/s ( nodes: 102181082 )
[357] 1192772032 ns 0.085666899674589 Gnodes/s ( nodes: 102181082 )
[358] 1329201287 ns 0.076874046842538 Gnodes/s ( nodes: 102181082 )
[359] 1302574382 ns 0.078445487192147 Gnodes/s ( nodes: 102181082 )
[360] 1491283730 ns 0.068518874003943 Gnodes/s ( nodes: 102181082 )
[361] 1310851012 ns 0.07795018737034 Gnodes/s ( nodes: 102181082 )
[362] 1463012927 ns 0.069842911237653 Gnodes/s ( nodes: 102181082 )
[363] 1276353819 ns 0.080057019048258 Gnodes/s ( nodes: 102181082 )
[364] 1499070547 ns 0.068162957510231 Gnodes/s ( nodes: 102181082 )
[365] 1451407903 ns 0.070401354291096 Gnodes/s ( nodes: 102181082 )
[366] 1591977821 ns 0.064184990928966 Gnodes/s ( nodes: 102181082 )
[367] 1465408101 ns 0.069728754693161 Gnodes/s ( nodes: 102181082 )
[368] 1411474154 ns 0.072393165479104 Gnodes/s ( nodes: 102181082 )
[369] 1570185756 ns 0.065075792217287 Gnodes/s ( nodes: 102181082 )
[370] 1447723716 ns 0.070580512614881 Gnodes/s ( nodes: 102181082 )
[371] 1367798123 ns 0.074704797646516 Gnodes/s ( nodes: 102181082 )
[372] 1580048192 ns 0.064669598381465 Gnodes/s ( nodes: 102181082 )
[373] 1350778869 ns 0.075646047139933 Gnodes/s ( nodes: 102181082 )
[374] 1680263597 ns 0.060812530951952 Gnodes/s ( nodes: 102181082 )
[375] 1320010787 ns 0.077409278019786 Gnodes/s ( nodes: 102181082 )
[376] 1644368027 ns 0.06214003211095 Gnodes/s ( nodes: 102181082 )
[377] 1704305853 ns 0.059954662374794 Gnodes/s ( nodes: 102181082 )
[378] 2221089104 ns 0.046004944968655 Gnodes/s ( nodes: 102181082 )
[379] 1493543897 ns 0.068415184987362 Gnodes/s ( nodes: 102181082 )
[380] 1688776812 ns 0.060505971703264 Gnodes/s ( nodes: 102181082 )
[381] 1321152981 ns 0.077342354344656 Gnodes/s ( nodes: 102181082 )
[382] 1624445024 ns 0.062902148420136 Gnodes/s ( nodes: 102181082 )
[383] 2044234944 ns 0.049984999180212 Gnodes/s ( nodes: 102181082 )
[384] 1900445366 ns 0.053766913707742 Gnodes/s ( nodes: 102181082 )
[385] 1431499271 ns 0.071380463874508 Gnodes/s ( nodes: 102181082 )
[386] 1436586703 ns 0.0711276818772 Gnodes/s ( nodes: 102181082 )
[387] 1212752772 ns 0.084255492429417 Gnodes/s ( nodes: 102181082 )
[388] 1361353910 ns 0.075058426210419 Gnodes/s ( nodes: 102181082 )
[389] 1402579162 ns 0.072852274415866 Gnodes/s ( nodes: 102181082 )
[390] 1424722221 ns 0.071720003025067 Gnodes/s ( nodes: 102181082 )
[391] 1449214215 ns 0.070507921425543 Gnodes/s ( nodes: 102181082 )
[392] 1575812842 ns 0.064843412413312 Gnodes/s ( nodes: 102181082 )
[393] 1313256437 ns 0.077807409978071 Gnodes/s ( nodes: 102181082 )
[394] 1208905204 ns 0.084523651368118 Gnodes/s ( nodes: 102181082 )
[395] 1284237118 ns 0.079565588447662 Gnodes/s ( nodes: 102181082 )
[396] 1227645881 ns 0.083233352208022 Gnodes/s ( nodes: 102181082 )
[397] 1376466937 ns 0.074234316316164 Gnodes/s ( nodes: 102181082 )
[398] 1366232893 ns 0.074790383486983 Gnodes/s ( nodes: 102181082 )
[399] 1217619363 ns 0.083918739390152 Gnodes/s ( nodes: 102181082 )
[400] 1309181724 ns 0.078049578700046 Gnodes/s ( nodes: 102181082 )
[401] 1794694909 ns 0.056935070962526 Gnodes/s ( nodes: 102181082 )
[402] 1475045318 ns 0.069273181476584 Gnodes/s ( nodes: 102181082 )
[403] 1332919866 ns 0.076659583675227 Gnodes/s ( nodes: 102181082 )
[404] 1460990622 ns 0.069939587880531 Gnodes/s ( nodes: 102181082 )
[405] 1308061884 ns 0.078116397434909 Gnodes/s ( nodes: 102181082 )
[406] 1457948069 ns 0.070085542943985 Gnodes/s ( nodes: 102181082 )
[407] 1269400839 ns 0.08049552108418 Gnodes/s ( nodes: 102181082 )
[408] 1344244139 ns 0.076013782790985 Gnodes/s ( nodes: 102181082 )
[409] 1110260464 ns 0.092033432976498 Gnodes/s ( nodes: 102181082 )
[410] 1142197389 ns 0.089460090684904 Gnodes/s ( nodes: 102181082 )
[411] 1299090231 ns 0.07865587744536 Gnodes/s ( nodes: 102181082 )
[412] 2351770742 ns 0.043448572675542 Gnodes/s ( nodes: 102181082 )
[413] 1495399929 ns 0.068330270731209 Gnodes/s ( nodes: 102181082 )
[414] 1260641910 ns 0.081054803262887 Gnodes/s ( nodes: 102181082 )
[415] 1247597104 ns 0.081902307782209 Gnodes/s ( nodes: 102181082 )
[416] 1039495992 ns 0.098298678192499 Gnodes/s ( nodes: 102181082 )
[417] 1136128111 ns 0.089937992917068 Gnodes/s ( nodes: 102181082 )
[418] 1454566808 ns 0.070248462592445 Gnodes/s ( nodes: 102181082 )
[419] 1337943990 ns 0.076371718669628 Gnodes/s ( nodes: 102181082 )
[420] 1198473007 ns 0.085259393747864 Gnodes/s ( nodes: 102181082 )
[421] 1240239613 ns 0.082388178001213 Gnodes/s ( nodes: 102181082 )
[422] 1129219125 ns 0.090488267279391 Gnodes/s ( nodes: 102181082 )
[423] 1193915431 ns 0.085584857475554 Gnodes/s ( nodes: 102181082 )
[424] 1138273364 ns 0.089768490796381 Gnodes/s ( nodes: 102181082 )
[425] 1330500585 ns 0.076798975627658 Gnodes/s ( nodes: 102181082 )
[426] 1222116577 ns 0.083609930446103 Gnodes/s ( nodes: 102181082 )
[427] 1051655212 ns 0.097162150516685 Gnodes/s ( nodes: 102181082 )
[428] 1169077161 ns 0.087403197503745 Gnodes/s ( nodes: 102181082 )
[429] 1273151035 ns 0.080258413331141 Gnodes/s ( nodes: 102181082 )
[430] 1464104262 ns 0.069790850728362 Gnodes/s ( nodes: 102181082 )
[431] 1146575406 ns 0.089118501465572 Gnodes/s ( nodes: 102181082 )
[432] 2212789268 ns 0.046177502520317 Gnodes/s ( nodes: 102181082 )
[433] 1346083531 ns 0.075909911715575 Gnodes/s ( nodes: 102181082 )
[434] 1507687582 ns 0.067773379060703 Gnodes/s ( nodes: 102181082 )
[435] 1210271593 ns 0.084428224698487 Gnodes/s ( nodes: 102181082 )
[436] 1425926474 ns 0.071659432560616 Gnodes/s ( nodes: 102181082 )
[437] 1185329863 ns 0.086204764757538 Gnodes/s ( nodes: 102181082 )
[438] 1304427351 ns 0.078334053576587 Gnodes/s ( nodes: 102181082 )
[439] 1416400205 ns 0.072141391705037 Gnodes/s ( nodes: 102181082 )
[440] 1544376981 ns 0.066163302909266 Gnodes/s ( nodes: 102181082 )
[441] 1569807134 ns 0.065091487856622 Gnodes/s ( nodes: 102181082 )
[442] 1637719807 ns 0.062392285642058 Gnodes/s ( nodes: 102181082 )
[443] 1604442836 ns 0.063686333789707 Gnodes/s ( nodes: 102181082 )
[444] 1378374404 ns 0.074131586964669 Gnodes/s ( nodes: 102181082 )
[445] 1281676870 ns 0.079724526822428 Gnodes/s ( nodes: 102181082 )
[446] 1147717753 ns 0.089029799994738 Gnodes/s ( nodes: 102181082 )
[447] 1145583267 ns 0.089195683058105 Gnodes/s ( nodes: 102181082 )
[448] 1586603565 ns 0.064402402877495 Gnodes/s ( nodes: 102181082 )
[449] 1463517938 ns 0.069818810789322 Gnodes/s ( nodes: 102181082 )
[450] 1356541270 ns 0.075324713121334 Gnodes/s ( nodes: 102181082 )
[451] 1370494553 ns 0.074557816940116 Gnodes/s ( nodes: 102181082 )
[452] 1272948280 ns 0.080271196878478 Gnodes/s ( nodes: 102181082 )
[453] 1395565694 ns 0.073218396267055 Gnodes/s ( nodes: 102181082 )
[454] 1376434599 ns 0.074236060379648 Gnodes/s ( nodes: 102181082 )
[455] 1376603712 ns 0.074226940628793 Gnodes/s ( nodes: 102181082 )
[456] 1305745683 ns 0.078254964447009 Gnodes/s ( nodes: 102181082 )
[457] 1284467099 ns 0.079551342404606 Gnodes/s ( nodes: 102181082 )
[458] 1424456104 ns 0.071733401761603 Gnodes/s ( nodes: 102181082 )
[459] 1242933652 ns 0.0822096029306 Gnodes/s ( nodes: 102181082 )
[460] 1420048193 ns 0.071956066353024 Gnodes/s ( nodes: 102181082 )
[461] 1354998270 ns 0.075410488900477 Gnodes/s ( nodes: 102181082 )
[462] 1419772980 ns 0.071970014530069 Gnodes/s ( nodes: 102181082 )
[463] 1461031814 ns 0.069937616019633 Gnodes/s ( nodes: 102181082 )
[464] 1230618344 ns 0.083032308512378 Gnodes/s ( nodes: 102181082 )
[465] 1315985825 ns 0.07764603543507 Gnodes/s ( nodes: 102181082 )
[466] 1372626142 ns 0.074442034049502 Gnodes/s ( nodes: 102181082 )
[467] 1360329584 ns 0.075114945085249 Gnodes/s ( nodes: 102181082 )
[468] 1381953724 ns 0.073939582943662 Gnodes/s ( nodes: 102181082 )
[469] 1636743395 ns 0.062429506245235 Gnodes/s ( nodes: 102181082 )
[470] 1472788625 ns 0.069379325902928 Gnodes/s ( nodes: 102181082 )
[471] 1341809001 ns 0.076151733908364 Gnodes/s ( nodes: 102181082 )
[472] 1405120476 ns 0.072720513112785 Gnodes/s ( nodes: 102181082 )
[473] 1399387513 ns 0.073018432028841 Gnodes/s ( nodes: 102181082 )
[474] 1041809533 ns 0.098080386830171 Gnodes/s ( nodes: 102181082 )
[475] 1459475095 ns 0.070012213534894 Gnodes/s ( nodes: 102181082 )
[476] 1380508227 ns 0.074017003304682 Gnodes/s ( nodes: 102181082 )
[477] 1312568879 ns 0.077848167539861 Gnodes/s ( nodes: 102181082 )
[478] 1174264077 ns 0.087017123321231 Gnodes/s ( nodes: 102181082 )
[479] 1098699775 ns 0.093001822995731 Gnodes/s ( nodes: 102181082 )
[480] 1066336680 ns 0.095824408853684 Gnodes/s ( nodes: 102181082 )
[481] 1158210036 ns 0.088223274556395 Gnodes/s ( nodes: 102181082 )
[482] 1130380217 ns 0.090395320497722 Gnodes/s ( nodes: 102181082 )
[483] 1246283860 ns 0.08198861052409 Gnodes/s ( nodes: 102181082 )
[484] 1141519875 ns 0.089513186969259 Gnodes/s ( nodes: 102181082 )
[485] 1095566892 ns 0.093267771001609 Gnodes/s ( nodes: 102181082 )
[486] 1281680515 ns 0.079724300092055 Gnodes/s ( nodes: 102181082 )
[487] 1339974744 ns 0.076255976060397 Gnodes/s ( nodes: 102181082 )
[488] 1166547356 ns 0.087592742355845 Gnodes/s ( nodes: 102181082 )
[489] 1338268049 ns 0.076353225406788 Gnodes/s ( nodes: 102181082 )
[490] 1280808458 ns 0.079778581537131 Gnodes/s ( nodes: 102181082 )
[491] 1313998650 ns 0.07776346041147 Gnodes/s ( nodes: 102181082 )
[492] 1288213793 ns 0.079319972007162 Gnodes/s ( nodes: 102181082 )
[493] 1318525040 ns 0.077496504730771 Gnodes/s ( nodes: 102181082 )
[494] 1217437532 ns 0.083931273116032 Gnodes/s ( nodes: 102181082 )
[495] 1069902649 ns 0.095505027579383 Gnodes/s ( nodes: 102181082 )
[496] 1273704738 ns 0.080223523514914 Gnodes/s ( nodes: 102181082 )
[497] 1435047844 ns 0.071203954925422 Gnodes/s ( nodes: 102181082 )
[498] 1143106266 ns 0.089388961498353 Gnodes/s ( nodes: 102181082 )
[499] 1410426166 ns 0.072446955723877 Gnodes/s ( nodes: 102181082 )
[500] 1464662431 ns 0.069764254095215 Gnodes/s ( nodes: 102181082 )
[501] 1481982611 ns 0.068948907525339 Gnodes/s ( nodes: 102181082 )
[502] 1276445134 ns 0.080051291887333 Gnodes/s ( nodes: 102181082 )
[503] 1742039239 ns 0.058656016301135 Gnodes/s ( nodes: 102181082 )
[504] 1502899784 ns 0.067989285172457 Gnodes/s ( nodes: 102181082 )
[505] 1324559148 ns 0.077143464793012 Gnodes/s ( nodes: 102181082 )
[506] 1340896190 ns 0.076203573969436 Gnodes/s ( nodes: 102181082 )
[507] 1536836178 ns 0.066487946771904 Gnodes/s ( nodes: 102181082 )
[508] 1483366607 ns 0.068884577499458 Gnodes/s ( nodes: 102181082 )
[509] 1386657297 ns 0.07368877820141 Gnodes/s ( nodes: 102181082 )
[510] 1335780238 ns 0.076495428733839 Gnodes/s ( nodes: 102181082 )
[511] 1575356138 ns 0.064862210858381 Gnodes/s ( nodes: 102181082 )
[512] 1854704410 ns 0.055092920170498 Gnodes/s ( nodes: 102181082 )
[513] 1315642894 ns 0.07766627438646 Gnodes/s ( nodes: 102181082 )
[514] 1564738286 ns 0.065302346669876 Gnodes/s ( nodes: 102181082 )
[515] 1494524167 ns 0.068370310936564 Gnodes/s ( nodes: 102181082 )
[516] 1506111235 ns 0.067844312973338 Gnodes/s ( nodes: 102181082 )
[517] 1285731227 ns 0.079473127706806 Gnodes/s ( nodes: 102181082 )
[518] 1249879598 ns 0.081752740154736 Gnodes/s ( nodes: 102181082 )
[519] 1158183946 ns 0.088225261930888 Gnodes/s ( nodes: 102181082 )
[520] 1444435015 ns 0.070741210880989 Gnodes/s ( nodes: 102181082 )
[521] 1375550345 ns 0.07428378203053 Gnodes/s ( nodes: 102181082 )
[522] 1321610665 ns 0.077315570088866 Gnodes/s ( nodes: 102181082 )
[523] 1533033275 ns 0.066652879403417 Gnodes/s ( nodes: 102181082 )
[524] 1522782178 ns 0.067101574654757 Gnodes/s ( nodes: 102181082 )
[525] 1462891223 ns 0.069848721759677 Gnodes/s ( nodes: 102181082 )
[526] 1105410782 ns 0.092437204036608 Gnodes/s ( nodes: 102181082 )
[527] 1363220883 ns 0.074955631383179 Gnodes/s ( nodes: 102181082 )
[528] 1471178085 ns 0.069455277401036 Gnodes/s ( nodes: 102181082 )
[529] 1156009398 ns 0.088391220847151 Gnodes/s ( nodes: 102181082 )
[530] 1358947428 ns 0.075191342869225 Gnodes/s ( nodes: 102181082 )
[531] 1475156250 ns 0.069267972121597 Gnodes/s ( nodes: 102181082 )
[532] 2132005413 ns 0.047927215089111 Gnodes/s ( nodes: 102181082 )
[533] 1826763276 ns 0.055935590200687 Gnodes/s ( nodes: 102181082 )
[534] 1448291440 ns 0.070552845358252 Gnodes/s ( nodes: 102181082 )
[535] 1543650499 ns 0.0661944410773 Gnodes/s ( nodes: 102181082 )
[536] 1595174053 ns 0.064056384196966 Gnodes/s ( nodes: 102181082 )
[537] 1434667906 ns 0.07122281161561 Gnodes/s ( nodes: 102181082 )
[538] 1299540142 ns 0.078628646163052 Gnodes/s ( nodes: 102181082 )
[539] 1110009431 ns 0.092054246699459 Gnodes/s ( nodes: 102181082 )
[540] 1579524239 ns 0.064691050303027 Gnodes/s ( nodes: 102181082 )
[541] 1324741857 ns 0.077132825131229 Gnodes/s ( nodes: 102181082 )
[542] 1521675568 ns 0.067150373015649 Gnodes/s ( nodes: 102181082 )
[543] 1268321925 ns 0.080563995611761 Gnodes/s ( nodes: 102181082 )
[544] 1236934238 ns 0.08260833831006 Gnodes/s ( nodes: 102181082 )
[545] 1350040702 ns 0.075687408423039 Gnodes/s ( nodes: 102181082 )
[546] 1442571626 ns 0.070832588246124 Gnodes/s ( nodes: 102181082 )
[547] 1276628365 ns 0.080039802342947 Gnodes/s ( nodes: 102181082 )
[548] 1297904587 ns 0.078727730083906 Gnodes/s ( nodes: 102181082 )
[549] 1402127683 ns 0.072875732530559 Gnodes/s ( nodes: 102181082 )
[550] 1279793790 ns 0.079841832956542 Gnodes/s ( nodes: 102181082 )
[551] 1159603291 ns 0.088117274927603 Gnodes/s ( nodes: 102181082 )
[552] 1121065681 ns 0.091146383063706 Gnodes/s ( nodes: 102181082 )
[553] 1248048962 ns 0.081872654928741 Gnodes/s ( nodes: 102181082 )
[554] 1490687386 ns 0.068546284727199 Gnodes/s ( nodes: 102181082 )
[555] 1339574838 ns 0.076278740911973 Gnodes/s ( nodes: 102181082 )
[556] 1168124484 ns 0.087474480159942 Gnodes/s ( nodes: 102181082 )
[557] 1309219863 ns 0.078047305030843 Gnodes/s ( nodes: 102181082 )
[558] 1247194108 ns 0.081928772229254 Gnodes/s ( nodes: 102181082 )
[559] 1183821634 ns 0.086314592557953 Gnodes/s ( nodes: 102181082 )
[560] 1176509642 ns 0.086851036619044 Gnodes/s ( nodes: 102181082 )
[561] 1024318456 ns 0.099755189805933 Gnodes/s ( nodes: 102181082 )
[562] 1465134251 ns 0.069741787778327 Gnodes/s ( nodes: 102181082 )
[563] 1182984162 ns 0.086375697395009 Gnodes/s ( nodes: 102181082 )
[564] 1149556851 ns 0.088887367259055 Gnodes/s ( nodes: 102181082 )
[565] 1333347816 ns 0.076634979090857 Gnodes/s ( nodes: 102181082 )
[566] 1406068897 ns 0.072671461702918 Gnodes/s ( nodes: 102181082 )
[567] 1215313490 ns 0.084077962468762 Gnodes/s ( nodes: 102181082 )
[568] 1252606302 ns 0.081574778792706 Gnodes/s ( nodes: 102181082 )
[569] 1360067557 ns 0.075129416530888 Gnodes/s ( nodes: 102181082 )
[570] 1226139332 ns 0.083335620457855 Gnodes/s ( nodes: 102181082 )
[571] 1381241561 ns 0.073977705917003 Gnodes/s ( nodes: 102181082 )
[572] 1497600428 ns 0.068229869656528 Gnodes/s ( nodes: 102181082 )
[573] 1280137523 ns 0.079820394421795 Gnodes/s ( nodes: 102181082 )
[574] 1683859140 ns 0.060682678005952 Gnodes/s ( nodes: 102181082 )
[575] 1638689750 ns 0.062355355551592 Gnodes/s ( nodes: 102181082 )
[576] 1373640917 ns 0.074387040117559 Gnodes/s ( nodes: 102181082 )
[577] 1192421054 ns 0.085692114926377 Gnodes/s ( nodes: 102181082 )
[578] 1387689327 ns 0.073633975567789 Gnodes/s ( nodes: 102181082 )
[579] 1365727469 ns 0.07481806166996 Gnodes/s ( nodes: 102181082 )
[580] 1297607747 ns 0.078745739794046 Gnodes/s ( nodes: 102181082 )
[581] 1461788274 ns 0.06990142404166 Gnodes/s ( nodes: 102181082 )
[582] 1245210376 ns 0.082059292123984 Gnodes/s ( nodes: 102181082 )
[583] 1283738009 ns 0.079596523031671 Gnodes/s ( nodes: 102181082 )
[584] 1208371408 ns 0.084560989546353 Gnodes/s ( nodes: 102181082 )
[585] 1138577893 ns 0.089744480925031 Gnodes/s ( nodes: 102181082 )
[586] 1407111491 ns 0.072617616054988 Gnodes/s ( nodes: 102181082 )
[587] 1497232879 ns 0.068246619101931 Gnodes/s ( nodes: 102181082 )
[588] 1350765841 ns 0.075646776738412 Gnodes/s ( nodes: 102181082 )
[589] 1274443587 ns 0.080177014535834 Gnodes/s ( nodes: 102181082 )
[590] 1249951529 ns 0.081748035527224 Gnodes/s ( nodes: 102181082 )
[591] 1559489662 ns 0.065522128482055 Gnodes/s ( nodes: 102181082 )
[592] 1416257301 ns 0.07214867095679 Gnodes/s ( nodes: 102181082 )
[593] 1331042628 ns 0.076767700635956 Gnodes/s ( nodes: 102181082 )
[594] 1347616066 ns 0.075823585498869 Gnodes/s ( nodes: 102181082 )
[595] 1365078224 ns 0.074853645896266 Gnodes/s ( nodes: 102181082 )
[596] 1371963430 ns 0.074477992463691 Gnodes/s ( nodes: 102181082 )
[597] 1198036404 ns 0.085290465013282 Gnodes/s ( nodes: 102181082 )
[598] 1256171041 ns 0.08134328739075 Gnodes/s ( nodes: 102181082 )
[599] 1424810863 ns 0.071715541096348 Gnodes/s ( nodes: 102181082 )
[600] 1203627955 ns 0.084894241260789 Gnodes/s ( nodes: 102181082 )
[601] 1337453233 ns 0.076399742046158 Gnodes/s ( nodes: 102181082 )
[602] 1681079560 ns 0.060783013743859 Gnodes/s ( nodes: 102181082 )
[603] 1611854727 ns 0.063393480993278 Gnodes/s ( nodes: 102181082 )
[604] 2295314311 ns 0.044517250430719 Gnodes/s ( nodes: 102181082 )
[605] 1752081127 ns 0.05831983486687 Gnodes/s ( nodes: 102181082 )
[606] 1287594755 ns 0.079358106735997 Gnodes/s ( nodes: 102181082 )
[607] 1467171258 ns 0.069644958925443 Gnodes/s ( nodes: 102181082 )
[608] 1497385914 ns 0.06823964419903 Gnodes/s ( nodes: 102181082 )
[609] 1323406361 ns 0.077210662583478 Gnodes/s ( nodes: 102181082 )
[610] 1206547588 ns 0.084688812124997 Gnodes/s ( nodes: 102181082 )
[611] 1342702951 ns 0.076101033310383 Gnodes/s ( nodes: 102181082 )
[612] 1343896488 ns 0.076033446706946 Gnodes/s ( nodes: 102181082 )
[613] 1360274864 ns 0.075117966746462 Gnodes/s ( nodes: 102181082 )
[614] 1189615766 ns 0.085894189468905 Gnodes/s ( nodes: 102181082 )
[615] 1419720817 ns 0.071972658832965 Gnodes/s ( nodes: 102181082 )
[616] 1089745190 ns 0.093766031672046 Gnodes/s ( nodes: 102181082 )
[617] 1542517793 ns 0.066243049165268 Gnodes/s ( nodes: 102181082 )
[618] 1822746572 ns 0.056058852925386 Gnodes/s ( nodes: 102181082 )
[619] 1891129680 ns 0.054031768990057 Gnodes/s ( nodes: 102181082 )
[620] 1224856166 ns 0.083422923308368 Gnodes/s ( nodes: 102181082 )
[621] 1305022409 ns 0.078298335182074 Gnodes/s ( nodes: 102181082 )
[622] 1177248161 ns 0.086796552659894 Gnodes/s ( nodes: 102181082 )
[623] 1269260442 ns 0.080504424953945 Gnodes/s ( nodes: 102181082 )
[624] 1353407885 ns 0.075499103509361 Gnodes/s ( nodes: 102181082 )
[625] 1403427356 ns 0.072808244447531 Gnodes/s ( nodes: 102181082 )
[626] 1157012116 ns 0.088314617096024 Gnodes/s ( nodes: 102181082 )
[627] 1356698104 ns 0.075316005601199 Gnodes/s ( nodes: 102181082 )
[628] 1121050857 ns 0.09114758832034 Gnodes/s ( nodes: 102181082 )
[629] 1528709256 ns 0.066841409901164 Gnodes/s ( nodes: 102181082 )
[630] 1296753747 ns 0.078797599186733 Gnodes/s ( nodes: 102181082 )
[631] 1385960265 ns 0.073725838020327 Gnodes/s ( nodes: 102181082 )
[632] 1262574474 ns 0.080930736446997 Gnodes/s ( nodes: 102181082 )
[633] 1181507899 ns 0.08648362155385 Gnodes/s ( nodes: 102181082 )
[634] 1305505546 ns 0.078269358803628 Gnodes/s ( nodes: 102181082 )
[635] 1323589844 ns 0.077199959234501 Gnodes/s ( nodes: 102181082 )
[636] 1046876561 ns 0.097605664131399 Gnodes/s ( nodes: 102181082 )
[637] 1235944607 ns 0.082674483485165 Gnodes/s ( nodes: 102181082 )
[638] 1555690716 ns 0.065682131383241 Gnodes/s ( nodes: 102181082 )
[639] 1198020801 ns 0.085291575834667 Gnodes/s ( nodes: 102181082 )
[640] 1311236228 ns 0.077927287103602 Gnodes/s ( nodes: 102181082 )
[641] 1479968531 ns 0.069042739666199 Gnodes/s ( nodes: 102181082 )
[642] 1470908378 ns 0.069468012779243 Gnodes/s ( nodes: 102181082 )
[643] 1262015274 ns 0.080966596922503 Gnodes/s ( nodes: 102181082 )
[644] 1469188087 ns 0.069549353758135 Gnodes/s ( nodes: 102181082 )
[645] 1354564973 ns 0.075434611138435 Gnodes/s ( nodes: 102181082 )
[646] 1475617704 ns 0.069246310696202 Gnodes/s ( nodes: 102181082 )
[647] 1168156422 ns 0.087472088562468 Gnodes/s ( nodes: 102181082 )
[648] 1285950282 ns 0.079459589869276 Gnodes/s ( nodes: 102181082 )
[649] 2027504604 ns 0.050397459911267 Gnodes/s ( nodes: 102181082 )
[650] 1462042676 ns 0.06988926087955 Gnodes/s ( nodes: 102181082 )
[651] 1384170992 ns 0.073821141022727 Gnodes/s ( nodes: 102181082 )
[652] 1427670857 ns 0.071571876317988 Gnodes/s ( nodes: 102181082 )
[653] 1321611605 ns 0.077315515097947 Gnodes/s ( nodes: 102181082 )
[654] 1383984405 ns 0.07383109349415 Gnodes/s ( nodes: 102181082 )
[655] 1331094632 ns 0.076764701429583 Gnodes/s ( nodes: 102181082 )
[656] 1407306840 ns 0.072607535965646 Gnodes/s ( nodes: 102181082 )
[657] 1278089827 ns 0.079948278940491 Gnodes/s ( nodes: 102181082 )
[658] 1421850005 ns 0.071864881415533 Gnodes/s ( nodes: 102181082 )
[659] 1177270568 ns 0.086794900660423 Gnodes/s ( nodes: 102181082 )
[660] 1382031779 ns 0.073935406951304 Gnodes/s ( nodes: 102181082 )
[661] 1265607785 ns 0.080736767907919 Gnodes/s ( nodes: 102181082 )
[662] 1412257950 ns 0.072352987639404 Gnodes/s ( nodes: 102181082 )
[663] 1315645800 ns 0.077666102837101 Gnodes/s ( nodes: 102181082 )
[664] 1370338180 ns 0.074566324934477 Gnodes/s ( nodes: 102181082 )
[665] 1716651116 ns 0.05952349959035 Gnodes/s ( nodes: 102181082 )
[666] 1367560747 ns 0.074717764621538 Gnodes/s ( nodes: 102181082 )
[667] 1354964327 ns 0.075412377996871 Gnodes/s ( nodes: 102181082 )
[668] 1292264826 ns 0.079071317228594 Gnodes/s ( nodes: 102181082 )
[669] 1590959603 ns 0.064226069478648 Gnodes/s ( nodes: 102181082 )
[670] 1426543272 ns 0.071628448996674 Gnodes/s ( nodes: 102181082 )
[671] 1348105642 ns 0.075796049520576 Gnodes/s ( nodes: 102181082 )
[672] 1367625007 ns 0.074714253890504 Gnodes/s ( nodes: 102181082 )
[673] 1577197617 ns 0.06478648008254 Gnodes/s ( nodes: 102181082 )
[674] 1467912319 ns 0.069609799357505 Gnodes/s ( nodes: 102181082 )
[675] 1338904352 ns 0.076316939180432 Gnodes/s ( nodes: 102181082 )
[676] 1400119886 ns 0.072980237636593 Gnodes/s ( nodes: 102181082 )
[677] 1376777256 ns 0.074217584256781 Gnodes/s ( nodes: 102181082 )
[678] 1467267978 ns 0.069640368039164 Gnodes/s ( nodes: 102181082 )
[679] 1345281079 ns 0.075955191517267 Gnodes/s ( nodes: 102181082 )
[680] 1507682135 ns 0.067773623914433 Gnodes/s ( nodes: 102181082 )
[681] 1437921850 ns 0.071061638016002 Gnodes/s ( nodes: 102181082 )
[682] 1182712369 ns 0.086395546946377 Gnodes/s ( nodes: 102181082 )
[683] 1454291762 ns 0.070261748481251 Gnodes/s ( nodes: 102181082 )
[684] 1417765310 ns 0.072071929873923 Gnodes/s ( nodes: 102181082 )
[685] 1254098047 ns 0.081477745894297 Gnodes/s ( nodes: 102181082 )
[686] 1211897606 ns 0.084314946654 Gnodes/s ( nodes: 102181082 )
[687] 1178624262 ns 0.086695213474233 Gnodes/s ( nodes: 102181082 )
[688] 1172427426 ns 0.087153438868804 Gnodes/s ( nodes: 102181082 )
[689] 1211237259 ns 0.084360913801777 Gnodes/s ( nodes: 102181082 )
[690] 1448382295 ns 0.070548419676726 Gnodes/s ( nodes: 102181082 )
[691] 1390507254 ns 0.073484752924561 Gnodes/s ( nodes: 102181082 )
[692] 1348971127 ns 0.075747419611006 Gnodes/s ( nodes: 102181082 )
[693] 1304806550 ns 0.078311288366846 Gnodes/s ( nodes: 102181082 )
